cycle,dis_spec_mAhg,chg_spec_mAhg,dis_uAh,chg_uAh,CE_pct
2883,15.0,14.9,15.0,14.9,100.67114093959731
2884,14.9,14.9,14.9,14.9,100.0
2885,14.9,14.8,14.9,14.8,100.67567567567568
2886,14.8,14.8,14.8,14.8,100.0
2887,14.8,14.7,14.8,14.7,100.68027210884354
2888,14.7,14.7,14.7,14.7,100.0
2889,14.7,14.7,14.7,14.7,100.0
2890,14.7,14.7,14.7,14.7,100.0
2891,14.6,14.6,14.6,14.6,100.0
2892,14.4,14.3,14.4,14.3,100.6993006993007
2893,14.3,14.4,14.3,14.4,99.30555555555556
2894,14.3,14.3,14.3,14.3,100.0
2895,14.3,14.3,14.3,14.3,100.0
2896,14.3,14.3,14.3,14.3,100.0
2897,14.3,14.3,14.3,14.3,100.0
2898,14.3,14.3,14.3,14.3,100.0
2899,14.3,14.2,14.3,14.2,100.70422535211267
2900,14.2,14.2,14.2,14.2,100.0
2901,14.2,13.7,14.2,13.7,103.64963503649636
2902,13.6,13.7,13.6,13.7,99.27007299270073
2903,13.8,13.8,13.8,13.8,100.0
2904,13.8,13.9,13.8,13.9,99.28057553956835
2905,13.9,13.9,13.9,13.9,100.0
2906,14.0,14.0,14.0,14.0,100.0
2907,14.0,14.0,14.0,14.0,100.0
2908,14.0,14.0,14.0,14.0,100.0
2909,14.0,14.0,14.0,14.0,100.0
2910,14.0,14.0,14.0,14.0,100.0
2911,14.0,14.0,14.0,14.0,100.0
2912,14.0,14.0,14.0,14.0,100.0
2913,14.0,13.9,14.0,13.9,100.71942446043165
2914,13.9,14.0,13.9,14.0,99.28571428571429
2915,14.0,13.9,14.0,13.9,100.71942446043165
2916,13.9,13.9,13.9,13.9,100.0
2917,13.9,13.9,13.9,13.9,100.0
2918,13.8,13.8,13.8,13.8,100.0
2919,13.8,13.9,13.8,13.9,99.28057553956835
2920,13.8,13.8,13.8,13.8,100.0
2921,13.9,13.9,13.9,13.9,100.0
2922,13.8,13.8,13.8,13.8,100.0
2923,13.8,13.8,13.8,13.8,100.0
2924,13.7,13.7,13.7,13.7,100.0
2925,13.7,13.7,13.7,13.7,100.0
2926,13.7,13.7,13.7,13.7,100.0
2927,13.6,13.6,13.6,13.6,100.0
2928,13.6,13.6,13.6,13.6,100.0
2929,13.6,13.6,13.6,13.6,100.0
2930,13.6,13.6,13.6,13.6,100.0
2931,13.6,13.6,13.6,13.6,100.0
2932,13.5,13.5,13.5,13.5,100.0
2933,13.5,13.6,13.5,13.6,99.26470588235294
2934,13.5,13.4,13.5,13.4,100.74626865671641
2935,13.4,13.5,13.4,13.5,99.25925925925925
2936,13.5,13.4,13.5,13.4,100.74626865671641
2937,13.5,13.5,13.5,13.5,100.0
2938,13.5,13.4,13.5,13.4,100.74626865671641
2939,13.4,13.4,13.4,13.4,100.0
2940,13.4,13.3,13.4,13.3,100.75187969924812
2941,13.3,13.3,13.3,13.3,100.0
2942,13.3,13.3,13.3,13.3,100.0
2943,13.3,13.3,13.3,13.3,100.0
2944,13.3,13.2,13.3,13.2,100.75757575757578
2945,13.2,13.2,13.2,13.2,100.0
2946,13.3,13.9,13.3,13.9,95.68345323741008
2947,14.0,13.7,14.0,13.7,102.18978102189782
2948,13.5,13.4,13.5,13.4,100.74626865671641
2949,13.3,13.2,13.3,13.2,100.75757575757578
2950,13.2,13.1,13.2,13.1,100.76335877862594
2951,13.1,13.0,13.1,13.0,100.76923076923077
2952,13.0,13.0,13.0,13.0,100.0
2953,12.9,12.9,12.9,12.9,100.0
2954,12.9,12.9,12.9,12.9,100.0
2955,12.9,12.8,12.9,12.8,100.78125
2956,12.8,12.8,12.8,12.8,100.0
2957,12.7,12.7,12.7,12.7,100.0
2958,12.7,12.7,12.7,12.7,100.0
2959,12.6,12.6,12.6,12.6,100.0
2960,12.6,12.5,12.6,12.5,100.8
2961,12.5,12.5,12.5,12.5,100.0
2962,12.5,12.5,12.5,12.5,100.0
2963,12.5,12.5,12.5,12.5,100.0
2964,12.4,12.4,12.4,12.4,100.0
2965,12.4,12.4,12.4,12.4,100.0
2966,12.4,12.4,12.4,12.4,100.0
2967,12.4,12.3,12.4,12.3,100.8130081300813
2968,12.3,12.3,12.3,12.3,100.0
2969,12.3,12.3,12.3,12.3,100.0
2970,12.3,12.3,12.3,12.3,100.0
2971,12.3,12.3,12.3,12.3,100.0
2972,12.2,12.2,12.2,12.2,100.0
2973,12.2,12.2,12.2,12.2,100.0
2974,12.2,12.2,12.2,12.2,100.0
2975,12.2,12.1,12.2,12.1,100.82644628099173
2976,12.1,12.1,12.1,12.1,100.0
2977,12.1,12.1,12.1,12.1,100.0
2978,12.1,12.1,12.1,12.1,100.0
2979,12.0,12.0,12.0,12.0,100.0
2980,11.9,11.9,11.9,11.9,100.0
2981,11.9,11.9,11.9,11.9,100.0
2982,11.9,11.9,11.9,11.9,100.0
2983,11.9,11.9,11.9,11.9,100.0
2984,11.8,11.8,11.8,11.8,100.0
2985,11.8,11.8,11.8,11.8,100.0
2986,11.8,11.8,11.8,11.8,100.0
2987,11.8,11.8,11.8,11.8,100.0
2988,11.8,11.8,11.8,11.8,100.0
2989,11.8,11.7,11.8,11.7,100.85470085470088
2990,11.7,11.7,11.7,11.7,100.0
2991,11.6,11.6,11.6,11.6,100.0
2992,11.6,11.6,11.6,11.6,100.0
2993,11.5,11.5,11.5,11.5,100.0
2994,11.5,11.6,11.5,11.6,99.13793103448276
2995,11.6,11.6,11.6,11.6,100.0
2996,11.5,11.5,11.5,11.5,100.0
2997,11.5,11.5,11.5,11.5,100.0
2998,11.4,11.4,11.4,11.4,100.0
2999,11.4,11.4,11.4,11.4,100.0
3000,11.4,11.4,11.4,11.4,100.0
3001,11.4,11.3,11.4,11.3,100.88495575221239
3002,11.3,11.3,11.3,11.3,100.0
3003,11.3,11.2,11.3,11.2,100.89285714285717
3004,11.2,11.2,11.2,11.2,100.0
3005,11.2,11.2,11.2,11.2,100.0
3006,11.2,11.2,11.2,11.2,100.0
3007,11.2,11.2,11.2,11.2,100.0
3008,11.2,11.2,11.2,11.2,100.0
3009,11.1,11.1,11.1,11.1,100.0
3010,11.1,11.1,11.1,11.1,100.0
3011,11.0,11.1,11.0,11.1,99.09909909909909
3012,11.1,11.0,11.1,11.0,100.9090909090909
3013,11.0,11.1,11.0,11.1,99.09909909909909
3014,11.1,11.1,11.1,11.1,100.0
3015,11.0,11.0,11.0,11.0,100.0
3016,11.0,11.0,11.0,11.0,100.0
3017,11.0,10.9,11.0,10.9,100.91743119266054
3018,11.0,10.9,11.0,10.9,100.91743119266054
3019,10.9,10.9,10.9,10.9,100.0
3020,10.9,11.0,10.9,11.0,99.0909090909091
3021,10.9,10.9,10.9,10.9,100.0
3022,10.9,10.9,10.9,10.9,100.0
3023,10.9,10.9,10.9,10.9,100.0
3024,10.8,10.8,10.8,10.8,100.0
3025,10.8,10.8,10.8,10.8,100.0
3026,11.0,11.6,11.0,11.6,94.82758620689656
3027,11.9,11.6,11.9,11.6,102.58620689655173
3028,11.5,11.2,11.5,11.2,102.67857142857144
3029,11.1,11.0,11.1,11.0,100.9090909090909
3030,10.9,10.9,10.9,10.9,100.0
3031,10.9,10.8,10.9,10.8,100.92592592592592
3032,10.8,10.7,10.8,10.7,100.93457943925235
3033,10.7,10.7,10.7,10.7,100.0
3034,10.7,10.7,10.7,10.7,100.0
3035,10.6,10.6,10.6,10.6,100.0
3036,10.5,10.5,10.5,10.5,100.0
3037,10.5,10.5,10.5,10.5,100.0
3038,10.4,10.4,10.4,10.4,100.0
3039,10.4,10.4,10.4,10.4,100.0
3040,10.3,10.4,10.3,10.4,99.03846153846155
3041,10.3,10.3,10.3,10.3,100.0
3042,10.3,10.3,10.3,10.3,100.0
3043,10.3,10.2,10.3,10.2,100.98039215686276
3044,10.2,10.2,10.2,10.2,100.0
3045,10.2,10.1,10.2,10.1,100.99009900990099
3046,10.1,10.1,10.1,10.1,100.0
3047,10.1,10.1,10.1,10.1,100.0
3048,10.1,10.1,10.1,10.1,100.0
3049,10.1,10.1,10.1,10.1,100.0
3050,10.0,10.0,10.0,10.0,100.0
3051,10.0,10.0,10.0,10.0,100.0
3052,10.0,9.9,10.0,9.9,101.01010101010101
3053,9.9,9.9,9.9,9.9,100.0
3054,9.9,9.9,9.9,9.9,100.0
3055,9.9,9.9,9.9,9.9,100.0
3056,9.8,9.8,9.8,9.8,100.0
3057,9.8,9.8,9.8,9.8,100.0
3058,9.8,9.8,9.8,9.8,100.0
3059,9.8,9.7,9.8,9.7,101.03092783505157
3060,9.7,9.7,9.7,9.7,100.0
3061,9.7,9.7,9.7,9.7,100.0
3062,9.7,9.7,9.7,9.7,100.0
3063,9.7,9.6,9.7,9.6,101.04166666666667
3064,9.6,9.6,9.6,9.6,100.0
3065,9.6,9.6,9.6,9.6,100.0
3066,9.6,9.6,9.6,9.6,100.0
3067,9.5,9.5,9.5,9.5,100.0
3068,9.5,9.5,9.5,9.5,100.0
3069,9.5,9.5,9.5,9.5,100.0
3070,9.5,9.5,9.5,9.5,100.0
3071,9.5,9.5,9.5,9.5,100.0
3072,9.5,9.4,9.5,9.4,101.06382978723406
3073,9.4,9.4,9.4,9.4,100.0
3074,9.4,9.4,9.4,9.4,100.0
3075,9.4,9.3,9.4,9.3,101.0752688172043
3076,9.3,9.3,9.3,9.3,100.0
3077,9.3,9.3,9.3,9.3,100.0
3078,9.3,9.3,9.3,9.3,100.0
3079,9.2,9.3,9.2,9.3,98.92473118279568
3080,9.2,9.2,9.2,9.2,100.0
3081,9.2,9.2,9.2,9.2,100.0
3082,9.1,9.1,9.1,9.1,100.0
3083,9.1,9.1,9.1,9.1,100.0
3084,9.1,9.1,9.1,9.1,100.0
3085,9.1,9.0,9.1,9.0,101.11111111111111
3086,9.0,9.0,9.0,9.0,100.0
3087,9.0,9.0,9.0,9.0,100.0
3088,9.0,8.9,9.0,8.9,101.12359550561798
3089,8.9,8.9,8.9,8.9,100.0
3090,8.8,8.8,8.8,8.8,100.0
3091,8.8,8.8,8.8,8.8,100.0
3092,8.8,8.8,8.8,8.8,100.0
3093,8.8,8.8,8.8,8.8,100.0
3094,8.8,8.8,8.8,8.8,100.0
3095,8.7,8.7,8.7,8.7,100.0
3096,8.7,8.7,8.7,8.7,100.0
3097,8.7,8.7,8.7,8.7,100.0
3098,8.7,8.6,8.7,8.6,101.16279069767442
3099,8.6,8.6,8.6,8.6,100.0
3100,8.6,8.6,8.6,8.6,100.0
3101,8.6,8.6,8.6,8.6,100.0
3102,8.5,8.5,8.5,8.5,100.0
3103,8.5,8.5,8.5,8.5,100.0
3104,8.5,8.5,8.5,8.5,100.0
3105,8.5,8.4,8.5,8.4,101.19047619047619
3106,8.4,8.4,8.4,8.4,100.0
3107,8.4,8.3,8.4,8.3,101.20481927710843
3108,8.3,8.3,8.3,8.3,100.0
3109,8.3,8.3,8.3,8.3,100.0
3110,8.3,8.2,8.3,8.2,101.21951219512198
3111,8.2,8.2,8.2,8.2,100.0
3112,8.2,8.2,8.2,8.2,100.0
3113,8.2,8.2,8.2,8.2,100.0
3114,8.2,8.2,8.2,8.2,100.0
3115,8.1,8.1,8.1,8.1,100.0
3116,8.1,8.1,8.1,8.1,100.0
3117,8.1,8.1,8.1,8.1,100.0
3118,8.0,8.0,8.0,8.0,100.0
3119,8.0,8.0,8.0,8.0,100.0
3120,8.0,8.1,8.0,8.1,98.76543209876544
3121,8.0,8.0,8.0,8.0,100.0
3122,8.0,8.0,8.0,8.0,100.0
3123,8.0,8.0,8.0,8.0,100.0
3124,8.0,7.9,8.0,7.9,101.26582278481011
3125,7.9,8.0,7.9,8.0,98.75
3126,7.9,8.0,7.9,8.0,98.75
3127,7.9,7.9,7.9,7.9,100.0
3128,7.9,7.9,7.9,7.9,100.0
3129,7.9,7.9,7.9,7.9,100.0
3130,7.9,8.0,7.9,8.0,98.75
3131,8.2,8.8,8.2,8.8,93.18181818181816
3132,9.0,8.9,9.0,8.9,101.12359550561798
3133,8.8,8.5,8.8,8.5,103.5294117647059
3134,8.4,8.2,8.4,8.2,102.4390243902439
3135,8.2,8.1,8.2,8.1,101.23456790123457
3136,8.1,8.0,8.1,8.0,101.25
3137,8.0,7.9,8.0,7.9,101.26582278481011
3138,7.9,7.9,7.9,7.9,100.0
3139,7.8,7.8,7.8,7.8,100.0
3140,7.8,7.8,7.8,7.8,100.0
3141,7.7,7.7,7.7,7.7,100.0
3142,7.7,7.7,7.7,7.7,100.0
3143,7.7,7.7,7.7,7.7,100.0
3144,7.6,7.6,7.6,7.6,100.0
3145,7.6,7.7,7.6,7.7,98.7012987012987
3146,7.7,7.6,7.7,7.6,101.31578947368422
3147,7.6,7.6,7.6,7.6,100.0
3148,7.5,7.5,7.5,7.5,100.0
3149,7.5,7.5,7.5,7.5,100.0
3150,7.5,7.5,7.5,7.5,100.0
3151,7.5,7.4,7.5,7.4,101.35135135135134
3152,7.4,7.4,7.4,7.4,100.0
3153,7.4,7.4,7.4,7.4,100.0
3154,7.4,7.4,7.4,7.4,100.0
3155,7.3,7.3,7.3,7.3,100.0
3156,7.3,7.3,7.3,7.3,100.0
3157,7.3,7.3,7.3,7.3,100.0
3158,7.3,7.2,7.3,7.2,101.38888888888889
3159,7.2,7.2,7.2,7.2,100.0
3160,7.2,7.2,7.2,7.2,100.0
3161,7.1,7.1,7.1,7.1,100.0
3162,7.1,7.2,7.1,7.2,98.6111111111111
3163,7.1,7.1,7.1,7.1,100.0
3164,7.1,7.1,7.1,7.1,100.0
3165,7.1,7.1,7.1,7.1,100.0
3166,7.1,7.1,7.1,7.1,100.0
3167,7.1,7.0,7.1,7.0,101.42857142857142
3168,7.1,7.1,7.1,7.1,100.0
3169,7.1,7.0,7.1,7.0,101.42857142857142
3170,7.0,7.0,7.0,7.0,100.0
3171,7.0,7.0,7.0,7.0,100.0
3172,6.9,6.9,6.9,6.9,100.0
3173,6.9,6.9,6.9,6.9,100.0
3174,6.9,6.9,6.9,6.9,100.0
3175,6.9,6.9,6.9,6.9,100.0
3176,6.9,6.8,6.9,6.8,101.47058823529413
3177,6.8,6.8,6.8,6.8,100.0
3178,6.8,6.8,6.8,6.8,100.0
3179,6.8,6.8,6.8,6.8,100.0
3180,6.8,6.7,6.8,6.7,101.49253731343283
3181,6.7,6.7,6.7,6.7,100.0
3182,6.7,6.7,6.7,6.7,100.0
3183,6.7,6.7,6.7,6.7,100.0
3184,6.7,6.6,6.7,6.6,101.51515151515152
3185,6.7,6.7,6.7,6.7,100.0
3186,6.7,6.6,6.7,6.6,101.51515151515152
3187,6.6,6.6,6.6,6.6,100.0
3188,6.6,6.6,6.6,6.6,100.0
3189,6.6,6.6,6.6,6.6,100.0
3190,6.6,6.6,6.6,6.6,100.0
3191,6.6,6.6,6.6,6.6,100.0
3192,6.6,6.5,6.6,6.5,101.53846153846153
3193,6.5,6.5,6.5,6.5,100.0
3194,6.5,6.5,6.5,6.5,100.0
3195,6.5,6.4,6.5,6.4,101.5625
3196,6.4,6.4,6.4,6.4,100.0
3197,6.4,6.4,6.4,6.4,100.0
3198,6.5,6.4,6.5,6.4,101.5625
3199,6.4,6.4,6.4,6.4,100.0
3200,6.4,6.4,6.4,6.4,100.0
3201,6.3,6.3,6.3,6.3,100.0
3202,6.3,6.3,6.3,6.3,100.0
3203,6.3,6.3,6.3,6.3,100.0
3204,6.3,6.3,6.3,6.3,100.0
3205,6.3,6.3,6.3,6.3,100.0
3206,6.3,6.3,6.3,6.3,100.0
3207,6.3,6.2,6.3,6.2,101.61290322580645
3208,6.2,6.2,6.2,6.2,100.0
3209,6.2,6.2,6.2,6.2,100.0
3210,6.2,6.2,6.2,6.2,100.0
3211,6.2,6.2,6.2,6.2,100.0
3212,6.1,6.1,6.1,6.1,100.0
3213,6.1,6.1,6.1,6.1,100.0
3214,6.1,6.1,6.1,6.1,100.0
3215,6.0,6.1,6.0,6.1,98.36065573770493
3216,6.1,6.1,6.1,6.1,100.0
3217,6.0,6.0,6.0,6.0,100.0
3218,6.0,6.1,6.0,6.1,98.36065573770493
3219,6.1,6.1,6.1,6.1,100.0
3220,6.1,6.1,6.1,6.1,100.0
3221,6.1,6.1,6.1,6.1,100.0
3222,6.0,6.1,6.0,6.1,98.36065573770493
3223,6.1,6.1,6.1,6.1,100.0
3224,6.1,6.0,6.1,6.0,101.66666666666666
3225,6.1,6.1,6.1,6.1,100.0
3226,6.1,6.0,6.1,6.0,101.66666666666666
3227,6.1,6.0,6.1,6.0,101.66666666666666
3228,6.0,6.0,6.0,6.0,100.0
3229,6.0,6.0,6.0,6.0,100.0
3230,6.0,6.0,6.0,6.0,100.0
3231,6.0,6.0,6.0,6.0,100.0
3232,6.1,6.0,6.1,6.0,101.66666666666666
3233,6.0,6.0,6.0,6.0,100.0
3234,6.0,6.0,6.0,6.0,100.0
3235,6.0,6.0,6.0,6.0,100.0
3236,6.0,6.0,6.0,6.0,100.0
3237,6.0,5.9,6.0,5.9,101.69491525423729
3238,5.9,5.9,5.9,5.9,100.0
3239,5.9,6.0,5.9,6.0,98.33333333333334
3240,5.9,5.9,5.9,5.9,100.0
3241,5.9,5.9,5.9,5.9,100.0
3242,5.9,5.9,5.9,5.9,100.0
3243,5.9,5.9,5.9,5.9,100.0
3244,5.8,5.9,5.8,5.9,98.3050847457627
3245,5.9,5.9,5.9,5.9,100.0
3246,5.8,5.8,5.8,5.8,100.0
3247,5.8,5.8,5.8,5.8,100.0
3248,5.8,5.8,5.8,5.8,100.0
3249,5.8,5.8,5.8,5.8,100.0
3250,5.8,5.8,5.8,5.8,100.0
3251,5.8,5.7,5.8,5.7,101.75438596491226
3252,5.8,5.8,5.8,5.8,100.0
3253,5.8,5.8,5.8,5.8,100.0
3254,5.8,5.8,5.8,5.8,100.0
3255,5.8,5.7,5.8,5.7,101.75438596491226
3256,5.7,5.7,5.7,5.7,100.0
3257,5.7,5.7,5.7,5.7,100.0
3258,5.7,5.7,5.7,5.7,100.0
3259,5.7,5.7,5.7,5.7,100.0
3260,5.7,5.6,5.7,5.6,101.7857142857143
3261,5.6,5.6,5.6,5.6,100.0
3262,5.6,5.6,5.6,5.6,100.0
3263,5.6,5.6,5.6,5.6,100.0
3264,5.6,5.6,5.6,5.6,100.0
3265,5.6,5.6,5.6,5.6,100.0
3266,5.5,5.5,5.5,5.5,100.0
3267,5.6,5.5,5.6,5.5,101.81818181818181
3268,5.5,5.5,5.5,5.5,100.0
3269,5.5,5.5,5.5,5.5,100.0
3270,5.5,5.5,5.5,5.5,100.0
3271,5.5,5.5,5.5,5.5,100.0
3272,5.4,5.4,5.4,5.4,100.0
3273,5.4,5.4,5.4,5.4,100.0
3274,5.4,5.4,5.4,5.4,100.0
3275,5.4,5.4,5.4,5.4,100.0
3276,5.4,5.4,5.4,5.4,100.0
3277,5.4,5.4,5.4,5.4,100.0
3278,5.3,5.3,5.3,5.3,100.0
3279,5.4,5.4,5.4,5.4,100.0
3280,5.4,5.3,5.4,5.3,101.88679245283019
3281,5.3,5.4,5.3,5.4,98.14814814814814
3282,5.4,5.3,5.4,5.3,101.88679245283019
3283,5.3,5.3,5.3,5.3,100.0
3284,5.2,5.2,5.2,5.2,100.0
3285,5.2,5.3,5.2,5.3,98.11320754716982
3286,5.3,5.3,5.3,5.3,100.0
3287,5.2,5.3,5.2,5.3,98.11320754716982
3288,5.3,5.5,5.3,5.5,96.36363636363636
3289,5.5,5.9,5.5,5.9,93.22033898305084
3290,6.2,6.5,6.2,6.5,95.38461538461539
3291,6.6,6.3,6.6,6.3,104.76190476190477
3292,6.2,5.9,6.2,5.9,105.08474576271185
3293,5.9,5.7,5.9,5.7,103.50877192982458
3294,5.6,5.5,5.6,5.5,101.81818181818181
3295,5.5,5.4,5.5,5.4,101.85185185185183
3296,5.4,5.3,5.4,5.3,101.88679245283019
3297,5.3,5.3,5.3,5.3,100.0
3298,5.3,5.3,5.3,5.3,100.0
3299,5.3,5.3,5.3,5.3,100.0
3300,5.2,5.1,5.2,5.1,101.96078431372551
3301,5.1,5.1,5.1,5.1,100.0
3302,5.1,5.1,5.1,5.1,100.0
3303,5.1,5.1,5.1,5.1,100.0
3304,5.0,5.0,5.0,5.0,100.0
3305,5.0,5.0,5.0,5.0,100.0
3306,5.0,5.0,5.0,5.0,100.0
3307,5.0,5.0,5.0,5.0,100.0
3308,5.0,5.0,5.0,5.0,100.0
3309,5.0,5.0,5.0,5.0,100.0
3310,4.9,4.9,4.9,4.9,100.0
3311,4.9,4.9,4.9,4.9,100.0
3312,4.9,4.8,4.9,4.8,102.08333333333334
3313,4.9,4.9,4.9,4.9,100.0
3314,4.8,4.1,4.8,4.1,117.07317073170734
3315,4.0,3.5,4.0,3.5,114.28571428571428
3316,3.7,3.7,3.7,3.7,100.0
3317,3.7,3.7,3.7,3.7,100.0
3318,3.7,3.8,3.7,3.8,97.36842105263159
3319,3.8,3.7,3.8,3.7,102.7027027027027
3320,3.8,3.8,3.8,3.8,100.0
3321,3.8,3.8,3.8,3.8,100.0
3322,3.9,3.9,3.9,3.9,100.0
3323,3.9,4.0,3.9,4.0,97.5
3324,4.0,4.0,4.0,4.0,100.0
3325,4.0,4.0,4.0,4.0,100.0
3326,4.0,4.0,4.0,4.0,100.0
3327,4.0,4.0,4.0,4.0,100.0
3328,4.0,4.0,4.0,4.0,100.0
3329,4.0,4.0,4.0,4.0,100.0
3330,4.0,4.0,4.0,4.0,100.0
3331,4.0,4.0,4.0,4.0,100.0
3332,4.0,4.0,4.0,4.0,100.0
3333,4.0,4.0,4.0,4.0,100.0
3334,4.0,4.0,4.0,4.0,100.0
3335,4.0,4.0,4.0,4.0,100.0
3336,4.0,4.0,4.0,4.0,100.0
3337,4.0,4.0,4.0,4.0,100.0
3338,4.0,4.0,4.0,4.0,100.0
3339,4.0,4.0,4.0,4.0,100.0
3340,3.9,3.9,3.9,3.9,100.0
3341,4.0,4.0,4.0,4.0,100.0
3342,4.0,4.0,4.0,4.0,100.0
3343,4.0,4.0,4.0,4.0,100.0
3344,2.6,0.0,2.6,0.0,0.0
