charge_depth_mAh_cm2,tau_s,gamma_ohm
0.43297,8.949940e-05,3.133902e+00
0.43297,1.004200e-04,3.394098e+00
0.43297,1.126731e-04,3.690521e+00
0.43297,1.264213e-04,4.028783e+00
0.43297,1.418470e-04,4.413842e+00
0.43297,1.591549e-04,4.849842e+00
0.43297,1.785748e-04,5.339979e+00
0.43297,2.003642e-04,5.886412e+00
0.43297,2.248123e-04,6.490199e+00
0.43297,2.522436e-04,7.151284e+00
0.43297,2.830220e-04,7.868505e+00
0.43297,3.175559e-04,8.639647e+00
0.43297,3.563035e-04,9.461526e+00
0.43297,3.997791e-04,1.033009e+01
0.43297,4.485596e-04,1.124058e+01
0.43297,5.032921e-04,1.218764e+01
0.43297,5.647030e-04,1.316554e+01
0.43297,6.336072e-04,1.416831e+01
0.43297,7.109190e-04,1.518994e+01
0.43297,7.976643e-04,1.622455e+01
0.43297,8.949940e-04,1.726657e+01
0.43297,1.004200e-03,1.831088e+01
0.43297,1.126731e-03,1.935290e+01
0.43297,1.264213e-03,2.038879e+01
0.43297,1.418470e-03,2.141543e+01
0.43297,1.591549e-03,2.243057e+01
0.43297,1.785748e-03,2.343278e+01
0.43297,2.003642e-03,2.442152e+01
0.43297,2.248123e-03,2.539711e+01
0.43297,2.522436e-03,2.636070e+01
0.43297,2.830220e-03,2.731423e+01
0.43297,3.175559e-03,2.826042e+01
0.43297,3.563035e-03,2.920267e+01
0.43297,3.997791e-03,3.014506e+01
0.43297,4.485596e-03,3.109231e+01
0.43297,5.032921e-03,3.204973e+01
0.43297,5.647030e-03,3.302322e+01
0.43297,6.336072e-03,3.401931e+01
0.43297,7.109190e-03,3.504511e+01
0.43297,7.976643e-03,3.610839e+01
0.43297,8.949940e-03,3.721761e+01
0.43297,1.004200e-02,3.838194e+01
0.43297,1.126731e-02,3.961135e+01
0.43297,1.264213e-02,4.091665e+01
0.43297,1.418470e-02,4.230951e+01
0.43297,1.591549e-02,4.380250e+01
0.43297,1.785748e-02,4.540913e+01
0.43297,2.003642e-02,4.714383e+01
0.43297,2.248123e-02,4.902192e+01
0.43297,2.522436e-02,5.105956e+01
0.43297,2.830220e-02,5.327370e+01
0.43297,3.175559e-02,5.568194e+01
0.43297,3.563035e-02,5.830244e+01
0.43297,3.997791e-02,6.115376e+01
0.43297,4.485596e-02,6.425464e+01
0.43297,5.032921e-02,6.762388e+01
0.43297,5.647030e-02,7.128005e+01
0.43297,6.336072e-02,7.524135e+01
0.43297,7.109190e-02,7.952528e+01
0.43297,7.976643e-02,8.414849e+01
0.43297,8.949940e-02,8.912650e+01
0.43297,1.004200e-01,9.447349e+01
0.43297,1.126731e-01,1.002021e+02
0.43297,1.264213e-01,1.063232e+02
0.43297,1.418470e-01,1.128457e+02
0.43297,1.591549e-01,1.197766e+02
0.43297,1.785748e-01,1.271204e+02
0.43297,2.003642e-01,1.348797e+02
0.43297,2.248123e-01,1.430545e+02
0.43297,2.522436e-01,1.516426e+02
0.43297,2.830220e-01,1.606394e+02
0.43297,3.175559e-01,1.700380e+02
0.43297,3.563035e-01,1.798294e+02
0.43297,3.997791e-01,1.900026e+02
0.43297,4.485596e-01,2.005446e+02
0.43297,5.032921e-01,2.114409e+02
0.43297,5.647030e-01,2.226751e+02
0.43297,6.336072e-01,2.342300e+02
0.43297,7.109190e-01,2.460872e+02
0.43297,7.976643e-01,2.582275e+02
0.43297,8.949940e-01,2.706312e+02
0.43297,1.004200e+00,2.832785e+02
0.43297,1.126731e+00,2.961495e+02
0.43297,1.264213e+00,3.092244e+02
0.43297,1.418470e+00,3.224841e+02
0.43297,1.591549e+00,3.359100e+02
0.43297,1.785748e+00,3.494842e+02
0.43297,2.003642e+00,3.631899e+02
0.43297,2.248123e+00,3.770112e+02
0.43297,2.522436e+00,3.909334e+02
0.43297,2.830220e+00,4.049428e+02
0.43297,3.175559e+00,4.190269e+02
0.43297,3.563035e+00,4.331745e+02
0.43297,3.997791e+00,4.473753e+02
0.43297,4.485596e+00,4.616203e+02
0.43297,5.032921e+00,4.759014e+02
0.43297,5.647030e+00,4.902116e+02
0.43297,6.336072e+00,5.045448e+02
0.43297,7.109190e+00,5.188958e+02
0.43297,7.976643e+00,5.332600e+02
0.43297,8.949940e+00,5.476339e+02
0.43297,1.004200e+01,5.620145e+02
0.43297,1.126731e+01,5.763993e+02
0.43297,1.264213e+01,5.907866e+02
0.43297,1.418470e+01,6.051751e+02
0.43297,1.591549e+01,6.195640e+02
0.46628,1.591549e-07,0.000000e+00
0.46628,1.785748e-07,0.000000e+00
0.46628,2.003642e-07,0.000000e+00
0.46628,2.248123e-07,0.000000e+00
0.46628,2.522436e-07,0.000000e+00
0.46628,2.830220e-07,0.000000e+00
0.46628,3.175559e-07,0.000000e+00
0.46628,3.563035e-07,0.000000e+00
0.46628,3.997791e-07,0.000000e+00
0.46628,4.485596e-07,0.000000e+00
0.46628,5.032921e-07,0.000000e+00
0.46628,5.647030e-07,0.000000e+00
0.46628,6.336072e-07,0.000000e+00
0.46628,7.109190e-07,0.000000e+00
0.46628,7.976643e-07,0.000000e+00
0.46628,8.949940e-07,0.000000e+00
0.46628,1.004200e-06,0.000000e+00
0.46628,1.126731e-06,0.000000e+00
0.46628,1.264213e-06,0.000000e+00
0.46628,1.418470e-06,0.000000e+00
0.46628,1.591549e-06,0.000000e+00
0.46628,1.785748e-06,0.000000e+00
0.46628,2.003642e-06,0.000000e+00
0.46628,2.248123e-06,0.000000e+00
0.46628,2.522436e-06,0.000000e+00
0.46628,2.830220e-06,0.000000e+00
0.46628,3.175559e-06,0.000000e+00
0.46628,3.563035e-06,0.000000e+00
0.46628,3.997791e-06,0.000000e+00
0.46628,4.485596e-06,0.000000e+00
0.46628,5.032921e-06,0.000000e+00
0.46628,5.647030e-06,0.000000e+00
0.46628,6.336072e-06,0.000000e+00
0.46628,7.109190e-06,0.000000e+00
0.46628,7.976643e-06,0.000000e+00
0.46628,8.949940e-06,0.000000e+00
0.46628,1.004200e-05,1.609436e-02
0.46628,1.126731e-05,5.958698e-02
0.46628,1.264213e-05,1.351995e-01
0.46628,1.418470e-05,2.428304e-01
0.46628,1.591549e-05,3.790822e-01
0.46628,1.785748e-05,5.385561e-01
0.46628,2.003642e-05,7.149194e-01
0.46628,2.248123e-05,9.017563e-01
0.46628,2.522436e-05,1.093219e+00
0.46628,2.830220e-05,1.284496e+00
0.46628,3.175559e-05,1.472118e+00
0.46628,3.563035e-05,1.654126e+00
0.46628,3.997791e-05,1.830125e+00
0.46628,4.485596e-05,2.001233e+00
0.46628,5.032921e-05,2.169965e+00
0.46628,5.647030e-05,2.340053e+00
0.46628,6.336072e-05,2.516237e+00
0.46628,7.109190e-05,2.704015e+00
0.46628,7.976643e-05,2.909402e+00
0.46628,8.949940e-05,3.138668e+00
0.46628,1.004200e-04,3.398099e+00
0.46628,1.126731e-04,3.693764e+00
0.46628,1.264213e-04,4.031304e+00
0.46628,1.418470e-04,4.415752e+00
0.46628,1.591549e-04,4.851371e+00
0.46628,1.785748e-04,5.341530e+00
0.46628,2.003642e-04,5.888608e+00
0.46628,2.248123e-04,6.493935e+00
0.46628,2.522436e-04,7.157762e+00
0.46628,2.830220e-04,7.879266e+00
0.46628,3.175559e-04,8.656589e+00
0.46628,3.563035e-04,9.486900e+00
0.46628,3.997791e-04,1.036649e+01
0.46628,4.485596e-04,1.129090e+01
0.46628,5.032921e-04,1.225505e+01
0.46628,5.647030e-04,1.325337e+01
0.46628,6.336072e-04,1.428002e+01
0.46628,7.109190e-04,1.532901e+01
0.46628,7.976643e-04,1.639439e+01
0.46628,8.949940e-04,1.747041e+01
0.46628,1.004200e-03,1.855166e+01
0.46628,1.126731e-03,1.963325e+01
0.46628,1.264213e-03,2.071088e+01
0.46628,1.418470e-03,2.178097e+01
0.46628,1.591549e-03,2.284071e+01
0.46628,1.785748e-03,2.388817e+01
0.46628,2.003642e-03,2.492228e+01
0.46628,2.248123e-03,2.594283e+01
0.46628,2.522436e-03,2.695054e+01
0.46628,2.830220e-03,2.794696e+01
0.46628,3.175559e-03,2.893447e+01
0.46628,3.563035e-03,2.991625e+01
0.46628,3.997791e-03,3.089623e+01
0.46628,4.485596e-03,3.187906e+01
0.46628,5.032921e-03,3.287010e+01
0.46628,5.647030e-03,3.387537e+01
0.46628,6.336072e-03,3.490158e+01
0.46628,7.109190e-03,3.595613e+01
0.46628,7.976643e-03,3.704712e+01
0.46628,8.949940e-03,3.818341e+01
0.46628,1.004200e-02,3.937462e+01
0.46628,1.126731e-02,4.063122e+01
0.46628,1.264213e-02,4.196451e+01
0.46628,1.418470e-02,4.338671e+01
0.46628,1.591549e-02,4.491093e+01
0.46628,1.785748e-02,4.655119e+01
0.46628,2.003642e-02,4.832243e+01
0.46628,2.248123e-02,5.024046e+01
0.46628,2.522436e-02,5.232187e+01
0.46628,2.830220e-02,5.458399e+01
0.46628,3.175559e-02,5.704479e+01
0.46628,3.563035e-02,5.972268e+01
0.46628,3.997791e-02,6.263644e+01
0.46628,4.485596e-02,6.580499e+01
0.46628,5.032921e-02,6.924722e+01
0.46628,5.647030e-02,7.298176e+01
0.46628,6.336072e-02,7.702680e+01
0.46628,7.109190e-02,8.139983e+01
0.46628,7.976643e-02,8.611743e+01
0.46628,8.949940e-02,9.119503e+01
0.46628,1.004200e-01,9.664672e+01
0.46628,1.126731e-01,1.024850e+02
0.46628,1.264213e-01,1.087206e+02
0.46628,1.418470e-01,1.153624e+02
0.46628,1.591549e-01,1.224171e+02
0.46628,1.785748e-01,1.298892e+02
0.46628,2.003642e-01,1.377810e+02
0.46628,2.248123e-01,1.460925e+02
0.46628,2.522436e-01,1.548212e+02
0.46628,2.830220e-01,1.639623e+02
0.46628,3.175559e-01,1.735088e+02
0.46628,3.563035e-01,1.834515e+02
0.46628,3.997791e-01,1.937791e+02
0.46628,4.485596e-01,2.044784e+02
0.46628,5.032921e-01,2.155345e+02
0.46628,5.647030e-01,2.269309e+02
0.46628,6.336072e-01,2.386502e+02
0.46628,7.109190e-01,2.506736e+02
0.46628,7.976643e-01,2.629817e+02
0.46628,8.949940e-01,2.755546e+02
0.46628,1.004200e+00,2.883723e+02
0.46628,1.126731e+00,3.014145e+02
0.46628,1.264213e+00,3.146616e+02
0.46628,1.418470e+00,3.280940e+02
0.46628,1.591549e+00,3.416931e+02
0.46628,1.785748e+00,3.554409e+02
0.46628,2.003642e+00,3.693205e+02
0.46628,2.248123e+00,3.833159e+02
0.46628,2.522436e+00,3.974123e+02
0.46628,2.830220e+00,4.115960e+02
0.46628,3.175559e+00,4.258546e+02
0.46628,3.563035e+00,4.401766e+02
0.46628,3.997791e+00,4.545519e+02
0.46628,4.485596e+00,4.689714e+02
0.46628,5.032921e+00,4.834270e+02
0.46628,5.647030e+00,4.979117e+02
0.46628,6.336072e+00,5.124194e+02
0.46628,7.109190e+00,5.269448e+02
0.46628,7.976643e+00,5.414836e+02
0.46628,8.949940e+00,5.560319e+02
0.46628,1.004200e+01,5.705870e+02
0.46628,1.126731e+01,5.851463e+02
0.46628,1.264213e+01,5.997080e+02
0.46628,1.418470e+01,6.142710e+02
0.46628,1.591549e+01,6.288344e+02
0.49958,1.591549e-07,0.000000e+00
0.49958,1.785748e-07,0.000000e+00
0.49958,2.003642e-07,0.000000e+00
0.49958,2.248123e-07,0.000000e+00
0.49958,2.522436e-07,0.000000e+00
0.49958,2.830220e-07,0.000000e+00
0.49958,3.175559e-07,0.000000e+00
0.49958,3.563035e-07,0.000000e+00
0.49958,3.997791e-07,0.000000e+00
0.49958,4.485596e-07,0.000000e+00
0.49958,5.032921e-07,0.000000e+00
0.49958,5.647030e-07,0.000000e+00
0.49958,6.336072e-07,0.000000e+00
0.49958,7.109190e-07,0.000000e+00
0.49958,7.976643e-07,0.000000e+00
0.49958,8.949940e-07,0.000000e+00
0.49958,1.004200e-06,0.000000e+00
0.49958,1.126731e-06,0.000000e+00
0.49958,1.264213e-06,0.000000e+00
0.49958,1.418470e-06,0.000000e+00
0.49958,1.591549e-06,0.000000e+00
0.49958,1.785748e-06,0.000000e+00
0.49958,2.003642e-06,0.000000e+00
0.49958,2.248123e-06,0.000000e+00
0.49958,2.522436e-06,0.000000e+00
0.49958,2.830220e-06,0.000000e+00
0.49958,3.175559e-06,0.000000e+00
0.49958,3.563035e-06,0.000000e+00
0.49958,3.997791e-06,0.000000e+00
0.49958,4.485596e-06,0.000000e+00
0.49958,5.032921e-06,0.000000e+00
0.49958,5.647030e-06,0.000000e+00
0.49958,6.336072e-06,0.000000e+00
0.49958,7.109190e-06,0.000000e+00
0.49958,7.976643e-06,0.000000e+00
0.49958,8.949940e-06,0.000000e+00
0.49958,1.004200e-05,1.714207e-02
0.49958,1.126731e-05,6.234367e-02
0.49958,1.264213e-05,1.400350e-01
0.49958,1.418470e-05,2.498931e-01
0.49958,1.591549e-05,3.883483e-01
0.49958,1.785748e-05,5.498612e-01
0.49958,2.003642e-05,7.279781e-01
0.49958,2.248123e-05,9.161736e-01
0.49958,2.522436e-05,1.108498e+00
0.49958,2.830220e-05,1.300047e+00
0.49958,3.175559e-05,1.487273e+00
0.49958,3.563035e-05,1.668157e+00
0.49958,3.997791e-05,1.842272e+00
0.49958,4.485596e-05,2.010747e+00
0.49958,5.032921e-05,2.176149e+00
0.49958,5.647030e-05,2.342320e+00
0.49958,6.336072e-05,2.514164e+00
0.49958,7.109190e-05,2.697402e+00
0.49958,7.976643e-05,2.898321e+00
0.49958,8.949940e-05,3.123511e+00
0.49958,1.004200e-04,3.379605e+00
0.49958,1.126731e-04,3.673037e+00
0.49958,1.264213e-04,4.009811e+00
0.49958,1.418470e-04,4.395293e+00
0.49958,1.591549e-04,4.834037e+00
0.49958,1.785748e-04,5.329634e+00
0.49958,2.003642e-04,5.884601e+00
0.49958,2.248123e-04,6.500304e+00
0.49958,2.522436e-04,7.176918e+00
0.49958,2.830220e-04,7.913427e+00
0.49958,3.175559e-04,8.707663e+00
0.49958,3.563035e-04,9.556375e+00
0.49958,3.997791e-04,1.045534e+01
0.49958,4.485596e-04,1.139950e+01
0.49958,5.032921e-04,1.238311e+01
0.49958,5.647030e-04,1.339996e+01
0.49958,6.336072e-04,1.444350e+01
0.49958,7.109190e-04,1.550711e+01
0.49958,7.976643e-04,1.658425e+01
0.49958,8.949940e-04,1.766868e+01
0.49958,1.004200e-03,1.875460e+01
0.49958,1.126731e-03,1.983687e+01
0.49958,1.264213e-03,2.091106e+01
0.49958,1.418470e-03,2.197363e+01
0.49958,1.591549e-03,2.302196e+01
0.49958,1.785748e-03,2.405441e+01
0.49958,2.003642e-03,2.507033e+01
0.49958,2.248123e-03,2.607009e+01
0.49958,2.522436e-03,2.705496e+01
0.49958,2.830220e-03,2.802717e+01
0.49958,3.175559e-03,2.898973e+01
0.49958,3.563035e-03,2.994644e+01
0.49958,3.997791e-03,3.090180e+01
0.49958,4.485596e-03,3.186092e+01
0.49958,5.032921e-03,3.282947e+01
0.49958,5.647030e-03,3.381367e+01
0.49958,6.336072e-03,3.482023e+01
0.49958,7.109190e-03,3.585636e+01
0.49958,7.976643e-03,3.692981e+01
0.49958,8.949940e-03,3.804886e+01
0.49958,1.004200e-02,3.922237e+01
0.49958,1.126731e-02,4.045986e+01
0.49958,1.264213e-02,4.177155e+01
0.49958,1.418470e-02,4.316839e+01
0.49958,1.591549e-02,4.466215e+01
0.49958,1.785748e-02,4.626541e+01
0.49958,2.003642e-02,4.799161e+01
0.49958,2.248123e-02,4.985505e+01
0.49958,2.522436e-02,5.187083e+01
0.49958,2.830220e-02,5.405485e+01
0.49958,3.175559e-02,5.642370e+01
0.49958,3.563035e-02,5.899458e+01
0.49958,3.997791e-02,6.178516e+01
0.49958,4.485596e-02,6.481344e+01
0.49958,5.032921e-02,6.809758e+01
0.49958,5.647030e-02,7.165570e+01
0.49958,6.336072e-02,7.550567e+01
0.49958,7.109190e-02,7.966489e+01
0.49958,7.976643e-02,8.415006e+01
0.49958,8.949940e-02,8.897697e+01
0.49958,1.004200e-01,9.416023e+01
0.49958,1.126731e-01,9.971307e+01
0.49958,1.264213e-01,1.056471e+02
0.49958,1.418470e-01,1.119723e+02
0.49958,1.591549e-01,1.186965e+02
0.49958,1.785748e-01,1.258254e+02
0.49958,2.003642e-01,1.333628e+02
0.49958,2.248123e-01,1.413098e+02
0.49958,2.522436e-01,1.496656e+02
0.49958,2.830220e-01,1.584267e+02
0.49958,3.175559e-01,1.675874e+02
0.49958,3.563035e-01,1.771399e+02
0.49958,3.997791e-01,1.870743e+02
0.49958,4.485596e-01,1.973784e+02
0.49958,5.032921e-01,2.080385e+02
0.49958,5.647030e-01,2.190393e+02
0.49958,6.336072e-01,2.303639e+02
0.49958,7.109190e-01,2.419946e+02
0.49958,7.976643e-01,2.539125e+02
0.49958,8.949940e-01,2.660983e+02
0.49958,1.004200e+00,2.785321e+02
0.49958,1.126731e+00,2.911943e+02
0.49958,1.264213e+00,3.040650e+02
0.49958,1.418470e+00,3.171249e+02
0.49958,1.591549e+00,3.303553e+02
0.49958,1.785748e+00,3.437381e+02
0.49958,2.003642e+00,3.572561e+02
0.49958,2.248123e+00,3.708932e+02
0.49958,2.522436e+00,3.846343e+02
0.49958,2.830220e+00,3.984654e+02
0.49958,3.175559e+00,4.123737e+02
0.49958,3.563035e+00,4.263476e+02
0.49958,3.997791e+00,4.403767e+02
0.49958,4.485596e+00,4.544515e+02
0.49958,5.032921e+00,4.685637e+02
0.49958,5.647030e+00,4.827061e+02
0.49958,6.336072e+00,4.968723e+02
0.49958,7.109190e+00,5.110570e+02
0.49958,7.976643e+00,5.252555e+02
0.49958,8.949940e+00,5.394640e+02
0.49958,1.004200e+01,5.536794e+02
0.49958,1.126731e+01,5.678993e+02
0.49958,1.264213e+01,5.821217e+02
0.49958,1.418470e+01,5.963454e+02
0.49958,1.591549e+01,6.105695e+02
0.53289,1.591549e-07,0.000000e+00
0.53289,1.785748e-07,0.000000e+00
0.53289,2.003642e-07,0.000000e+00
0.53289,2.248123e-07,0.000000e+00
0.53289,2.522436e-07,0.000000e+00
0.53289,2.830220e-07,0.000000e+00
0.53289,3.175559e-07,0.000000e+00
0.53289,3.563035e-07,0.000000e+00
0.53289,3.997791e-07,0.000000e+00
0.53289,4.485596e-07,0.000000e+00
0.53289,5.032921e-07,0.000000e+00
0.53289,5.647030e-07,0.000000e+00
0.53289,6.336072e-07,0.000000e+00
0.53289,7.109190e-07,0.000000e+00
0.53289,7.976643e-07,0.000000e+00
0.53289,8.949940e-07,0.000000e+00
0.53289,1.004200e-06,0.000000e+00
0.53289,1.126731e-06,0.000000e+00
0.53289,1.264213e-06,0.000000e+00
0.53289,1.418470e-06,0.000000e+00
0.53289,1.591549e-06,0.000000e+00
0.53289,1.785748e-06,0.000000e+00
0.53289,2.003642e-06,0.000000e+00
0.53289,2.248123e-06,0.000000e+00
0.53289,2.522436e-06,0.000000e+00
0.53289,2.830220e-06,0.000000e+00
0.53289,3.175559e-06,0.000000e+00
0.53289,3.563035e-06,0.000000e+00
0.53289,3.997791e-06,0.000000e+00
0.53289,4.485596e-06,0.000000e+00
0.53289,5.032921e-06,0.000000e+00
0.53289,5.647030e-06,0.000000e+00
0.53289,6.336072e-06,0.000000e+00
0.53289,7.109190e-06,0.000000e+00
0.53289,7.976643e-06,0.000000e+00
0.53289,8.949940e-06,1.131755e-03
0.53289,1.004200e-05,2.144103e-02
0.53289,1.126731e-05,7.078412e-02
0.53289,1.264213e-05,1.527592e-01
0.53289,1.418470e-05,2.664186e-01
0.53289,1.591549e-05,4.077530e-01
0.53289,1.785748e-05,5.709477e-01
0.53289,2.003642e-05,7.494160e-01
0.53289,2.248123e-05,9.366207e-01
0.53289,2.522436e-05,1.126700e+00
0.53289,2.830220e-05,1.314914e+00
0.53289,3.175559e-05,1.497939e+00
0.53289,3.563035e-05,1.674017e+00
0.53289,3.997791e-05,1.842999e+00
0.53289,4.485596e-05,2.006296e+00
0.53289,5.032921e-05,2.166745e+00
0.53289,5.647030e-05,2.328435e+00
0.53289,6.336072e-05,2.496483e+00
0.53289,7.109190e-05,2.676789e+00
0.53289,7.976643e-05,2.875774e+00
0.53289,8.949940e-05,3.100121e+00
0.53289,1.004200e-04,3.356516e+00
0.53289,1.126731e-04,3.651401e+00
0.53289,1.264213e-04,3.990754e+00
0.53289,1.418470e-04,4.379883e+00
0.53289,1.591549e-04,4.823252e+00
0.53289,1.785748e-04,5.324340e+00
0.53289,2.003642e-04,5.885532e+00
0.53289,2.248123e-04,6.508051e+00
0.53289,2.522436e-04,7.191920e+00
0.53289,2.830220e-04,7.935969e+00
0.53289,3.175559e-04,8.737881e+00
0.53289,3.563035e-04,9.594268e+00
0.53289,3.997791e-04,1.050078e+01
0.53289,4.485596e-04,1.145226e+01
0.53289,5.032921e-04,1.244290e+01
0.53289,5.647030e-04,1.346640e+01
0.53289,6.336072e-04,1.451623e+01
0.53289,7.109190e-04,1.558576e+01
0.53289,7.976643e-04,1.666847e+01
0.53289,8.949940e-04,1.775817e+01
0.53289,1.004200e-03,1.884913e+01
0.53289,1.126731e-03,1.993625e+01
0.53289,1.264213e-03,2.101517e+01
0.53289,1.418470e-03,2.208234e+01
0.53289,1.591549e-03,2.313515e+01
0.53289,1.785748e-03,2.417192e+01
0.53289,2.003642e-03,2.519193e+01
0.53289,2.248123e-03,2.619540e+01
0.53289,2.522436e-03,2.718349e+01
0.53289,2.830220e-03,2.815822e+01
0.53289,3.175559e-03,2.912246e+01
0.53289,3.563035e-03,3.007986e+01
0.53289,3.997791e-03,3.103475e+01
0.53289,4.485596e-03,3.199215e+01
0.53289,5.032921e-03,3.295765e+01
0.53289,5.647030e-03,3.393743e+01
0.53289,6.336072e-03,3.493816e+01
0.53289,7.109190e-03,3.596703e+01
0.53289,7.976643e-03,3.703173e+01
0.53289,8.949940e-03,3.814045e+01
0.53289,1.004200e-02,3.930190e+01
0.53289,1.126731e-02,4.052534e+01
0.53289,1.264213e-02,4.182063e+01
0.53289,1.418470e-02,4.319827e+01
0.53289,1.591549e-02,4.466942e+01
0.53289,1.785748e-02,4.624597e+01
0.53289,2.003642e-02,4.794056e+01
0.53289,2.248123e-02,4.976659e+01
0.53289,2.522436e-02,5.173824e+01
0.53289,2.830220e-02,5.387044e+01
0.53289,3.175559e-02,5.617883e+01
0.53289,3.563035e-02,5.867970e+01
0.53289,3.997791e-02,6.138991e+01
0.53289,4.485596e-02,6.432673e+01
0.53289,5.032921e-02,6.750772e+01
0.53289,5.647030e-02,7.095055e+01
0.53289,6.336072e-02,7.467282e+01
0.53289,7.109190e-02,7.869181e+01
0.53289,7.976643e-02,8.302431e+01
0.53289,8.949940e-02,8.768635e+01
0.53289,1.004200e-01,9.269297e+01
0.53289,1.126731e-01,9.805800e+01
0.53289,1.264213e-01,1.037938e+02
0.53289,1.418470e-01,1.099112e+02
0.53289,1.591549e-01,1.164191e+02
0.53289,1.785748e-01,1.233244e+02
0.53289,2.003642e-01,1.306320e+02
0.53289,2.248123e-01,1.383443e+02
0.53289,2.522436e-01,1.464616e+02
0.53289,2.830220e-01,1.549820e+02
0.53289,3.175559e-01,1.639010e+02
0.53289,3.563035e-01,1.732120e+02
0.53289,3.997791e-01,1.829061e+02
0.53289,4.485596e-01,1.929725e+02
0.53289,5.032921e-01,2.033983e+02
0.53289,5.647030e-01,2.141691e+02
0.53289,6.336072e-01,2.252687e+02
0.53289,7.109190e-01,2.366799e+02
0.53289,7.976643e-01,2.483845e+02
0.53289,8.949940e-01,2.603632e+02
0.53289,1.004200e+00,2.725967e+02
0.53289,1.126731e+00,2.850649e+02
0.53289,1.264213e+00,2.977483e+02
0.53289,1.418470e+00,3.106273e+02
0.53289,1.591549e+00,3.236827e+02
0.53289,1.785748e+00,3.368964e+02
0.53289,2.003642e+00,3.502506e+02
0.53289,2.248123e+00,3.637288e+02
0.53289,2.522436e+00,3.773155e+02
0.53289,2.830220e+00,3.909963e+02
0.53289,3.175559e+00,4.047577e+02
0.53289,3.563035e+00,4.185879e+02
0.53289,3.997791e+00,4.324759e+02
0.53289,4.485596e+00,4.464118e+02
0.53289,5.032921e+00,4.603871e+02
0.53289,5.647030e+00,4.743940e+02
0.53289,6.336072e+00,4.884260e+02
0.53289,7.109190e+00,5.024775e+02
0.53289,7.976643e+00,5.165434e+02
0.53289,8.949940e+00,5.306200e+02
0.53289,1.004200e+01,5.447038e+02
0.53289,1.126731e+01,5.587923e+02
0.53289,1.264213e+01,5.728835e+02
0.53289,1.418470e+01,5.869760e+02
0.53289,1.591549e+01,6.010690e+02
0.56619,1.591549e-07,0.000000e+00
0.56619,1.785748e-07,0.000000e+00
0.56619,2.003642e-07,0.000000e+00
0.56619,2.248123e-07,0.000000e+00
0.56619,2.522436e-07,0.000000e+00
0.56619,2.830220e-07,0.000000e+00
0.56619,3.175559e-07,0.000000e+00
0.56619,3.563035e-07,0.000000e+00
0.56619,3.997791e-07,0.000000e+00
0.56619,4.485596e-07,0.000000e+00
0.56619,5.032921e-07,0.000000e+00
0.56619,5.647030e-07,0.000000e+00
0.56619,6.336072e-07,0.000000e+00
0.56619,7.109190e-07,0.000000e+00
0.56619,7.976643e-07,0.000000e+00
0.56619,8.949940e-07,0.000000e+00
0.56619,1.004200e-06,0.000000e+00
0.56619,1.126731e-06,0.000000e+00
0.56619,1.264213e-06,0.000000e+00
0.56619,1.418470e-06,0.000000e+00
0.56619,1.591549e-06,0.000000e+00
0.56619,1.785748e-06,0.000000e+00
0.56619,2.003642e-06,0.000000e+00
0.56619,2.248123e-06,0.000000e+00
0.56619,2.522436e-06,0.000000e+00
0.56619,2.830220e-06,0.000000e+00
0.56619,3.175559e-06,0.000000e+00
0.56619,3.563035e-06,0.000000e+00
0.56619,3.997791e-06,0.000000e+00
0.56619,4.485596e-06,0.000000e+00
0.56619,5.032921e-06,0.000000e+00
0.56619,5.647030e-06,0.000000e+00
0.56619,6.336072e-06,0.000000e+00
0.56619,7.109190e-06,0.000000e+00
0.56619,7.976643e-06,0.000000e+00
0.56619,8.949940e-06,1.220024e-03
0.56619,1.004200e-05,2.170784e-02
0.56619,1.126731e-05,7.135791e-02
0.56619,1.264213e-05,1.538180e-01
0.56619,1.418470e-05,2.681814e-01
0.56619,1.591549e-05,4.104563e-01
0.56619,1.785748e-05,5.748131e-01
0.56619,2.003642e-05,7.546139e-01
0.56619,2.248123e-05,9.432353e-01
0.56619,2.522436e-05,1.134700e+00
0.56619,2.830220e-05,1.324135e+00
0.56619,3.175559e-05,1.508072e+00
0.56619,3.563035e-05,1.684619e+00
0.56619,3.997791e-05,1.853515e+00
0.56619,4.485596e-05,2.016087e+00
0.56619,5.032921e-05,2.175144e+00
0.56619,5.647030e-05,2.334799e+00
0.56619,6.336072e-05,2.500257e+00
0.56619,7.109190e-05,2.677572e+00
0.56619,7.976643e-05,2.873384e+00
0.56619,8.949940e-05,3.094648e+00
0.56619,1.004200e-04,3.348369e+00
0.56619,1.126731e-04,3.641341e+00
0.56619,1.264213e-04,3.979900e+00
0.56619,1.418470e-04,4.369704e+00
0.56619,1.591549e-04,4.815531e+00
0.56619,1.785748e-04,5.321122e+00
0.56619,2.003642e-04,5.889040e+00
0.56619,2.248123e-04,6.520589e+00
0.56619,2.522436e-04,7.215758e+00
0.56619,2.830220e-04,7.973219e+00
0.56619,3.175559e-04,8.790362e+00
0.56619,3.563035e-04,9.663377e+00
0.56619,3.997791e-04,1.058737e+01
0.56619,4.485596e-04,1.155653e+01
0.56619,5.032921e-04,1.256431e+01
0.56619,5.647030e-04,1.360362e+01
0.56619,6.336072e-04,1.466709e+01
0.56619,7.109190e-04,1.574728e+01
0.56619,7.976643e-04,1.683693e+01
0.56619,8.949940e-04,1.792915e+01
