charge_depth_mAh_cm2,tau_s,gamma_ohm
0.83264,1.418470e-01,3.702635e+02
0.83264,1.591549e-01,3.949356e+02
0.83264,1.785748e-01,4.211783e+02
0.83264,2.003642e-01,4.489660e+02
0.83264,2.248123e-01,4.782640e+02
0.83264,2.522436e-01,5.090288e+02
0.83264,2.830220e-01,5.412095e+02
0.83264,3.175559e-01,5.747488e+02
0.83264,3.563035e-01,6.095835e+02
0.83264,3.997791e-01,6.456462e+02
0.83264,4.485596e-01,6.828659e+02
0.83264,5.032921e-01,7.211693e+02
0.83264,5.647030e-01,7.604817e+02
0.83264,6.336072e-01,8.007280e+02
0.83264,7.109190e-01,8.418335e+02
0.83264,7.976643e-01,8.837249e+02
0.83264,8.949940e-01,9.263307e+02
0.83264,1.004200e+00,9.695822e+02
0.83264,1.126731e+00,1.013414e+03
0.83264,1.264213e+00,1.057763e+03
0.83264,1.418470e+00,1.102572e+03
0.83264,1.591549e+00,1.147787e+03
0.83264,1.785748e+00,1.193358e+03
0.83264,2.003642e+00,1.239237e+03
0.83264,2.248123e+00,1.285385e+03
0.83264,2.522436e+00,1.331763e+03
0.83264,2.830220e+00,1.378338e+03
0.83264,3.175559e+00,1.425078e+03
0.83264,3.563035e+00,1.471958e+03
0.83264,3.997791e+00,1.518953e+03
0.83264,4.485596e+00,1.566043e+03
0.83264,5.032921e+00,1.613211e+03
0.83264,5.647030e+00,1.660439e+03
0.83264,6.336072e+00,1.707716e+03
0.83264,7.109190e+00,1.755030e+03
0.83264,7.976643e+00,1.802371e+03
0.83264,8.949940e+00,1.849732e+03
0.83264,1.004200e+01,1.897107e+03
0.83264,1.126731e+01,1.944491e+03
0.83264,1.264213e+01,1.991879e+03
0.83264,1.418470e+01,2.039270e+03
0.83264,1.591549e+01,2.086662e+03
0.86594,1.591549e-07,0.000000e+00
0.86594,1.785748e-07,0.000000e+00
0.86594,2.003642e-07,0.000000e+00
0.86594,2.248123e-07,0.000000e+00
0.86594,2.522436e-07,0.000000e+00
0.86594,2.830220e-07,0.000000e+00
0.86594,3.175559e-07,0.000000e+00
0.86594,3.563035e-07,0.000000e+00
0.86594,3.997791e-07,0.000000e+00
0.86594,4.485596e-07,0.000000e+00
0.86594,5.032921e-07,0.000000e+00
0.86594,5.647030e-07,0.000000e+00
0.86594,6.336072e-07,0.000000e+00
0.86594,7.109190e-07,0.000000e+00
0.86594,7.976643e-07,0.000000e+00
0.86594,8.949940e-07,0.000000e+00
0.86594,1.004200e-06,0.000000e+00
0.86594,1.126731e-06,0.000000e+00
0.86594,1.264213e-06,0.000000e+00
0.86594,1.418470e-06,0.000000e+00
0.86594,1.591549e-06,0.000000e+00
0.86594,1.785748e-06,0.000000e+00
0.86594,2.003642e-06,0.000000e+00
0.86594,2.248123e-06,0.000000e+00
0.86594,2.522436e-06,0.000000e+00
0.86594,2.830220e-06,0.000000e+00
0.86594,3.175559e-06,0.000000e+00
0.86594,3.563035e-06,0.000000e+00
0.86594,3.997791e-06,7.908197e-03
0.86594,4.485596e-06,3.357861e-02
0.86594,5.032921e-06,7.839929e-02
0.86594,5.647030e-06,1.380747e-01
0.86594,6.336072e-06,2.051279e-01
0.86594,7.109190e-06,2.710518e-01
0.86594,7.976643e-06,3.280584e-01
0.86594,8.949940e-06,3.703988e-01
0.86594,1.004200e-05,3.952446e-01
0.86594,1.126731e-05,4.031414e-01
0.86594,1.264213e-05,3.980642e-01
0.86594,1.418470e-05,3.871151e-01
0.86594,1.591549e-05,3.799204e-01
0.86594,1.785748e-05,3.877919e-01
0.86594,2.003642e-05,4.227245e-01
0.86594,2.248123e-05,4.963070e-01
0.86594,2.522436e-05,6.186249e-01
0.86594,2.830220e-05,7.972304e-01
0.86594,3.175559e-05,1.036254e+00
0.86594,3.563035e-05,1.335720e+00
0.86594,3.997791e-05,1.691123e+00
0.86594,4.485596e-05,2.093298e+00
0.86594,5.032921e-05,2.528627e+00
0.86594,5.647030e-05,2.979567e+00
0.86594,6.336072e-05,3.425508e+00
0.86594,7.109190e-05,3.843920e+00
0.86594,7.976643e-05,4.211752e+00
0.86594,8.949940e-05,4.507000e+00
0.86594,1.004200e-04,4.710386e+00
0.86594,1.126731e-04,4.807042e+00
0.86594,1.264213e-04,4.788114e+00
0.86594,1.418470e-04,4.652179e+00
0.86594,1.591549e-04,4.406391e+00
0.86594,1.785748e-04,4.067269e+00
0.86594,2.003642e-04,3.661066e+00
0.86594,2.248123e-04,3.223656e+00
0.86594,2.522436e-04,2.799947e+00
0.86594,2.830220e-04,2.442786e+00
0.86594,3.175559e-04,2.211423e+00
0.86594,3.563035e-04,2.169560e+00
0.86594,3.997791e-04,2.383090e+00
0.86594,4.485596e-04,2.917609e+00
0.86594,5.032921e-04,3.835824e+00
0.86594,5.647030e-04,5.194974e+00
0.86594,6.336072e-04,7.044389e+00
0.86594,7.109190e-04,9.423300e+00
0.86594,7.976643e-04,1.235901e+01
0.86594,8.949940e-04,1.586549e+01
0.86594,1.004200e-03,1.994253e+01
0.86594,1.126731e-03,2.457535e+01
0.86594,1.264213e-03,2.973487e+01
0.86594,1.418470e-03,3.537845e+01
0.86594,1.591549e-03,4.145118e+01
0.86594,1.785748e-03,4.788762e+01
0.86594,2.003642e-03,5.461387e+01
0.86594,2.248123e-03,6.155002e+01
0.86594,2.522436e-03,6.861276e+01
0.86594,2.830220e-03,7.571802e+01
0.86594,3.175559e-03,8.278375e+01
0.86594,3.563035e-03,8.973254e+01
0.86594,3.997791e-03,9.649404e+01
0.86594,4.485596e-03,1.030072e+02
0.86594,5.032921e-03,1.092224e+02
0.86594,5.647030e-03,1.151027e+02
0.86594,6.336072e-03,1.206252e+02
0.86594,7.109190e-03,1.257824e+02
0.86594,7.976643e-03,1.305816e+02
0.86594,8.949940e-03,1.350463e+02
0.86594,1.004200e-02,1.392147e+02
0.86594,1.126731e-02,1.431399e+02
0.86594,1.264213e-02,1.468887e+02
0.86594,1.418470e-02,1.505404e+02
0.86594,1.591549e-02,1.541853e+02
0.86594,1.785748e-02,1.579232e+02
0.86594,2.003642e-02,1.618619e+02
0.86594,2.248123e-02,1.661148e+02
0.86594,2.522436e-02,1.707992e+02
0.86594,2.830220e-02,1.760348e+02
0.86594,3.175559e-02,1.819413e+02
0.86594,3.563035e-02,1.886366e+02
0.86594,3.997791e-02,1.962355e+02
0.86594,4.485596e-02,2.048476e+02
0.86594,5.032921e-02,2.145759e+02
0.86594,5.647030e-02,2.255158e+02
0.86594,6.336072e-02,2.377536e+02
0.86594,7.109190e-02,2.513656e+02
0.86594,7.976643e-02,2.664176e+02
0.86594,8.949940e-02,2.829637e+02
0.86594,1.004200e-01,3.010469e+02
0.86594,1.126731e-01,3.206978e+02
0.86594,1.264213e-01,3.419356e+02
0.86594,1.418470e-01,3.647675e+02
0.86594,1.591549e-01,3.891897e+02
0.86594,1.785748e-01,4.151871e+02
0.86594,2.003642e-01,4.427350e+02
0.86594,2.248123e-01,4.717987e+02
0.86594,2.522436e-01,5.023352e+02
0.86594,2.830220e-01,5.342938e+02
0.86594,3.175559e-01,5.676171e+02
0.86594,3.563035e-01,6.022421e+02
0.86594,3.997791e-01,6.381014e+02
0.86594,4.485596e-01,6.751237e+02
0.86594,5.032921e-01,7.132358e+02
0.86594,5.647030e-01,7.523626e+02
0.86594,6.336072e-01,7.924288e+02
0.86594,7.109190e-01,8.333596e+02
0.86594,7.976643e-01,8.750811e+02
0.86594,8.949940e-01,9.175218e+02
0.86594,1.004200e+00,9.606126e+02
0.86594,1.126731e+00,1.004287e+03
0.86594,1.264213e+00,1.048484e+03
0.86594,1.418470e+00,1.093144e+03
0.86594,1.591549e+00,1.138212e+03
0.86594,1.785748e+00,1.183638e+03
0.86594,2.003642e+00,1.229377e+03
0.86594,2.248123e+00,1.275386e+03
0.86594,2.522436e+00,1.321626e+03
0.86594,2.830220e+00,1.368065e+03
0.86594,3.175559e+00,1.414671e+03
0.86594,3.563035e+00,1.461418e+03
0.86594,3.997791e+00,1.508281e+03
0.86594,4.485596e+00,1.555240e+03
0.86594,5.032921e+00,1.602277e+03
0.86594,5.647030e+00,1.649376e+03
0.86594,6.336072e+00,1.696523e+03
0.86594,7.109190e+00,1.743708e+03
0.86594,7.976643e+00,1.790920e+03
0.86594,8.949940e+00,1.838153e+03
0.86594,1.004200e+01,1.885399e+03
0.86594,1.126731e+01,1.932654e+03
0.86594,1.264213e+01,1.979914e+03
0.86594,1.418470e+01,2.027177e+03
0.86594,1.591549e+01,2.074440e+03
0.89925,1.591549e-07,0.000000e+00
0.89925,1.785748e-07,0.000000e+00
0.89925,2.003642e-07,0.000000e+00
0.89925,2.248123e-07,0.000000e+00
0.89925,2.522436e-07,0.000000e+00
0.89925,2.830220e-07,0.000000e+00
0.89925,3.175559e-07,0.000000e+00
0.89925,3.563035e-07,0.000000e+00
0.89925,3.997791e-07,0.000000e+00
0.89925,4.485596e-07,0.000000e+00
0.89925,5.032921e-07,0.000000e+00
0.89925,5.647030e-07,0.000000e+00
0.89925,6.336072e-07,0.000000e+00
0.89925,7.109190e-07,0.000000e+00
0.89925,7.976643e-07,0.000000e+00
0.89925,8.949940e-07,0.000000e+00
0.89925,1.004200e-06,0.000000e+00
0.89925,1.126731e-06,0.000000e+00
0.89925,1.264213e-06,0.000000e+00
0.89925,1.418470e-06,0.000000e+00
0.89925,1.591549e-06,0.000000e+00
0.89925,1.785748e-06,0.000000e+00
0.89925,2.003642e-06,0.000000e+00
0.89925,2.248123e-06,0.000000e+00
0.89925,2.522436e-06,0.000000e+00
0.89925,2.830220e-06,0.000000e+00
0.89925,3.175559e-06,0.000000e+00
0.89925,3.563035e-06,0.000000e+00
0.89925,3.997791e-06,7.886716e-03
0.89925,4.485596e-06,3.354945e-02
0.89925,5.032921e-06,7.843990e-02
0.89925,5.647030e-06,1.383368e-01
0.89925,6.336072e-06,2.058316e-01
0.89925,7.109190e-06,2.724654e-01
0.89925,7.976643e-06,3.304665e-01
0.89925,8.949940e-06,3.740630e-01
0.89925,1.004200e-05,4.003603e-01
0.89925,1.126731e-05,4.097966e-01
0.89925,1.264213e-05,4.062047e-01
0.89925,1.418470e-05,3.965205e-01
0.89925,1.591549e-05,3.901958e-01
0.89925,1.785748e-05,3.983774e-01
0.89925,2.003642e-05,4.329241e-01
0.89925,2.248123e-05,5.053357e-01
0.89925,2.522436e-05,6.256723e-01
0.89925,2.830220e-05,8.015363e-01
0.89925,3.175559e-05,1.037190e+00
0.89925,3.563035e-05,1.332869e+00
0.89925,3.997791e-05,1.684353e+00
0.89925,4.485596e-05,2.082823e+00
0.89925,5.032921e-05,2.515041e+00
0.89925,5.647030e-05,2.963861e+00
0.89925,6.336072e-05,3.409056e+00
0.89925,7.109190e-05,3.828440e+00
0.89925,7.976643e-05,4.199236e+00
0.89925,8.949940e-05,4.499630e+00
0.89925,1.004200e-04,4.710420e+00
0.89925,1.126731e-04,4.816700e+00
0.89925,1.264213e-04,4.809444e+00
0.89925,1.418470e-04,4.686934e+00
0.89925,1.591549e-04,4.455900e+00
0.89925,1.785748e-04,4.132327e+00
0.89925,2.003642e-04,3.741834e+00
0.89925,2.248123e-04,3.319588e+00
0.89925,2.522436e-04,2.909733e+00
0.89925,2.830220e-04,2.564336e+00
0.89925,3.175559e-04,2.341877e+00
0.89925,3.563035e-04,2.305332e+00
0.89925,3.997791e-04,2.519953e+00
0.89925,4.485596e-04,3.050809e+00
0.89925,5.032921e-04,3.960228e+00
0.89925,5.647030e-04,5.305246e+00
0.89925,6.336072e-04,7.135183e+00
0.89925,7.109190e-04,9.489468e+00
0.89925,7.976643e-04,1.239581e+01
0.89925,8.949940e-04,1.586879e+01
0.89925,1.004200e-03,1.990898e+01
0.89925,1.126731e-03,2.450256e+01
0.89925,1.264213e-03,2.962148e+01
0.89925,1.418470e-03,3.522423e+01
0.89925,1.591549e-03,4.125703e+01
0.89925,1.785748e-03,4.765550e+01
0.89925,2.003642e-03,5.434675e+01
0.89925,2.248123e-03,6.125171e+01
0.89925,2.522436e-03,6.828771e+01
0.89925,2.830220e-03,7.537112e+01
0.89925,3.175559e-03,8.242008e+01
0.89925,3.563035e-03,8.935710e+01
0.89925,3.997791e-03,9.611153e+01
0.89925,4.485596e-03,1.026218e+02
0.89925,5.032921e-03,1.088375e+02
0.89925,5.647030e-03,1.147208e+02
0.89925,6.336072e-03,1.202479e+02
0.89925,7.109190e-03,1.254098e+02
0.89925,7.976643e-03,1.302132e+02
0.89925,8.949940e-03,1.346798e+02
0.89925,1.004200e-02,1.388471e+02
0.89925,1.126731e-02,1.427670e+02
0.89925,1.264213e-02,1.465053e+02
0.89925,1.418470e-02,1.501403e+02
0.89925,1.591549e-02,1.537617e+02
0.89925,1.785748e-02,1.574687e+02
0.89925,2.003642e-02,1.613684e+02
0.89925,2.248123e-02,1.655739e+02
0.89925,2.522436e-02,1.702025e+02
0.89925,2.830220e-02,1.753736e+02
0.89925,3.175559e-02,1.812069e+02
0.89925,3.563035e-02,1.878207e+02
0.89925,3.997791e-02,1.953298e+02
0.89925,4.485596e-02,2.038442e+02
0.89925,5.032921e-02,2.134673e+02
0.89925,5.647030e-02,2.242950e+02
0.89925,6.336072e-02,2.364139e+02
0.89925,7.109190e-02,2.499011e+02
0.89925,7.976643e-02,2.648226e+02
0.89925,8.949940e-02,2.812334e+02
0.89925,1.004200e-01,2.991768e+02
0.89925,1.126731e-01,3.186841e+02
0.89925,1.264213e-01,3.397749e+02
0.89925,1.418470e-01,3.624571e+02
0.89925,1.591549e-01,3.867271e+02
0.89925,1.785748e-01,4.125705e+02
0.89925,2.003642e-01,4.399629e+02
0.89925,2.248123e-01,4.688700e+02
0.89925,2.522436e-01,4.992493e+02
0.89925,2.830220e-01,5.310502e+02
0.89925,3.175559e-01,5.642158e+02
0.89925,3.563035e-01,5.986832e+02
0.89925,3.997791e-01,6.343851e+02
0.89925,4.485596e-01,6.712506e+02
0.89925,5.032921e-01,7.092065e+02
0.89925,5.647030e-01,7.481779e+02
0.89925,6.336072e-01,7.880896e+02
0.89925,7.109190e-01,8.288666e+02
0.89925,7.976643e-01,8.704353e+02
0.89925,8.949940e-01,9.127241e+02
0.89925,1.004200e+00,9.556638e+02
0.89925,1.126731e+00,9.991885e+02
0.89925,1.264213e+00,1.043236e+03
0.89925,1.418470e+00,1.087747e+03
0.89925,1.591549e+00,1.132667e+03
0.89925,1.785748e+00,1.177946e+03
0.89925,2.003642e+00,1.223538e+03
0.89925,2.248123e+00,1.269400e+03
0.89925,2.522436e+00,1.315495e+03
0.89925,2.830220e+00,1.361788e+03
0.89925,3.175559e+00,1.408249e+03
0.89925,3.563035e+00,1.454851e+03
0.89925,3.997791e+00,1.501570e+03
0.89925,4.485596e+00,1.548384e+03
0.89925,5.032921e+00,1.595277e+03
0.89925,5.647030e+00,1.642231e+03
0.89925,6.336072e+00,1.689234e+03
0.89925,7.109190e+00,1.736275e+03
0.89925,7.976643e+00,1.783343e+03
0.89925,8.949940e+00,1.830432e+03
0.89925,1.004200e+01,1.877534e+03
0.89925,1.126731e+01,1.924645e+03
0.89925,1.264213e+01,1.971762e+03
0.89925,1.418470e+01,2.018880e+03
0.89925,1.591549e+01,2.066000e+03
0.93256,1.591549e-07,0.000000e+00
0.93256,1.785748e-07,0.000000e+00
0.93256,2.003642e-07,0.000000e+00
0.93256,2.248123e-07,0.000000e+00
0.93256,2.522436e-07,0.000000e+00
0.93256,2.830220e-07,0.000000e+00
0.93256,3.175559e-07,0.000000e+00
0.93256,3.563035e-07,0.000000e+00
0.93256,3.997791e-07,0.000000e+00
0.93256,4.485596e-07,0.000000e+00
0.93256,5.032921e-07,0.000000e+00
0.93256,5.647030e-07,0.000000e+00
0.93256,6.336072e-07,0.000000e+00
0.93256,7.109190e-07,0.000000e+00
0.93256,7.976643e-07,0.000000e+00
0.93256,8.949940e-07,0.000000e+00
0.93256,1.004200e-06,0.000000e+00
0.93256,1.126731e-06,0.000000e+00
0.93256,1.264213e-06,0.000000e+00
0.93256,1.418470e-06,0.000000e+00
0.93256,1.591549e-06,0.000000e+00
0.93256,1.785748e-06,0.000000e+00
0.93256,2.003642e-06,0.000000e+00
0.93256,2.248123e-06,0.000000e+00
0.93256,2.522436e-06,0.000000e+00
0.93256,2.830220e-06,0.000000e+00
0.93256,3.175559e-06,0.000000e+00
0.93256,3.563035e-06,0.000000e+00
0.93256,3.997791e-06,8.129247e-03
0.93256,4.485596e-06,3.416089e-02
0.93256,5.032921e-06,7.948764e-02
0.93256,5.647030e-06,1.398674e-01
0.93256,6.336072e-06,2.078918e-01
0.93256,7.109190e-06,2.751084e-01
0.93256,7.976643e-06,3.337471e-01
0.93256,8.949940e-06,3.780250e-01
0.93256,1.004200e-05,4.050202e-01
0.93256,1.126731e-05,4.151281e-01
0.93256,1.264213e-05,4.121264e-01
0.93256,1.418470e-05,4.028908e-01
0.93256,1.591549e-05,3.968169e-01
0.93256,1.785748e-05,4.050079e-01
0.93256,2.003642e-05,4.393020e-01
0.93256,2.248123e-05,5.112085e-01
0.93256,2.522436e-05,6.308327e-01
0.93256,2.830220e-05,8.058603e-01
0.93256,3.175559e-05,1.040673e+00
0.93256,3.563035e-05,1.335659e+00
0.93256,3.997791e-05,1.686771e+00
0.93256,4.485596e-05,2.085377e+00
0.93256,5.032921e-05,2.518422e+00
0.93256,5.647030e-05,2.968926e+00
0.93256,6.336072e-05,3.416791e+00
0.93256,7.109190e-05,3.839914e+00
0.93256,7.976643e-05,4.215534e+00
0.93256,8.949940e-05,4.521777e+00
0.93256,1.004200e-04,4.739307e+00
0.93256,1.126731e-04,4.852995e+00
0.93256,1.264213e-04,4.853520e+00
0.93256,1.418470e-04,4.738797e+00
0.93256,1.591549e-04,4.515146e+00
0.93256,1.785748e-04,4.198106e+00
0.93256,2.003642e-04,3.812848e+00
0.93256,2.248123e-04,3.394110e+00
0.93256,2.522436e-04,2.985660e+00
0.93256,2.830220e-04,2.639258e+00
0.93256,3.175559e-04,2.413174e+00
0.93256,3.563035e-04,2.370293e+00
0.93256,3.997791e-04,2.575901e+00
0.93256,4.485596e-04,3.095236e+00
0.93256,5.032921e-04,3.990929e+00
0.93256,5.647030e-04,5.320448e+00
0.93256,6.336072e-04,7.133655e+00
0.93256,7.109190e-04,9.470618e+00
0.93256,7.976643e-04,1.235975e+01
0.93256,8.949940e-04,1.581638e+01
0.93256,1.004200e-03,1.984183e+01
0.93256,1.126731e-03,2.442300e+01
0.93256,1.264213e-03,2.953254e+01
0.93256,1.418470e-03,3.512952e+01
0.93256,1.591549e-03,4.116065e+01
0.93256,1.785748e-03,4.756192e+01
0.93256,2.003642e-03,5.426064e+01
0.93256,2.248123e-03,6.117780e+01
0.93256,2.522436e-03,6.823060e+01
0.93256,2.830220e-03,7.533513e+01
0.93256,3.175559e-03,8.240908e+01
0.93256,3.563035e-03,8.937435e+01
0.93256,3.997791e-03,9.615955e+01
0.93256,4.485596e-03,1.027022e+02
0.93256,5.032921e-03,1.089510e+02
0.93256,5.647030e-03,1.148669e+02
0.93256,6.336072e-03,1.204251e+02
0.93256,7.109190e-03,1.256154e+02
0.93256,7.976643e-03,1.304433e+02
0.93256,8.949940e-03,1.349295e+02
0.93256,1.004200e-02,1.391102e+02
0.93256,1.126731e-02,1.430362e+02
0.93256,1.264213e-02,1.467725e+02
0.93256,1.418470e-02,1.503965e+02
0.93256,1.591549e-02,1.539969e+02
0.93256,1.785748e-02,1.576725e+02
0.93256,2.003642e-02,1.615298e+02
0.93256,2.248123e-02,1.656814e+02
0.93256,2.522436e-02,1.702444e+02
0.93256,2.830220e-02,1.753382e+02
0.93256,3.175559e-02,1.810826e+02
0.93256,3.563035e-02,1.875960e+02
0.93256,3.997791e-02,1.949935e+02
0.93256,4.485596e-02,2.033858e+02
0.93256,5.032921e-02,2.128769e+02
0.93256,5.647030e-02,2.235633e+02
0.93256,6.336072e-02,2.355328e+02
0.93256,7.109190e-02,2.488632e+02
0.93256,7.976643e-02,2.636217e+02
0.93256,8.949940e-02,2.798644e+02
0.93256,1.004200e-01,2.976356e+02
0.93256,1.126731e-01,3.169679e+02
0.93256,1.264213e-01,3.378820e+02
0.93256,1.418470e-01,3.603868e+02
0.93256,1.591549e-01,3.844799e+02
0.93256,1.785748e-01,4.101477e+02
0.93256,2.003642e-01,4.373666e+02
0.93256,2.248123e-01,4.661033e+02
0.93256,2.522436e-01,4.963156e+02
0.93256,2.830220e-01,5.279537e+02
0.93256,3.175559e-01,5.609609e+02
0.93256,3.563035e-01,5.952746e+02
0.93256,3.997791e-01,6.308275e+02
0.93256,4.485596e-01,6.675489e+02
0.93256,5.032921e-01,7.053653e+02
0.93256,5.647030e-01,7.442018e+02
0.93256,6.336072e-01,7.839827e+02
0.93256,7.109190e-01,8.246330e+02
0.93256,7.976643e-01,8.660786e+02
0.93256,8.949940e-01,9.082475e+02
0.93256,1.004200e+00,9.510704e+02
0.93256,1.126731e+00,9.944808e+02
0.93256,1.264213e+00,1.038416e+03
0.93256,1.418470e+00,1.082817e+03
0.93256,1.591549e+00,1.127629e+03
0.93256,1.785748e+00,1.172801e+03
0.93256,2.003642e+00,1.218288e+03
0.93256,2.248123e+00,1.264046e+03
0.93256,2.522436e+00,1.310037e+03
0.93256,2.830220e+00,1.356227e+03
0.93256,3.175559e+00,1.402586e+03
0.93256,3.563035e+00,1.449086e+03
0.93256,3.997791e+00,1.495704e+03
0.93256,4.485596e+00,1.542418e+03
0.93256,5.032921e+00,1.589209e+03
0.93256,5.647030e+00,1.636063e+03
0.93256,6.336072e+00,1.682967e+03
0.93256,7.109190e+00,1.729907e+03
0.93256,7.976643e+00,1.776875e+03
0.93256,8.949940e+00,1.823864e+03
0.93256,1.004200e+01,1.870866e+03
0.93256,1.126731e+01,1.917878e+03
0.93256,1.264213e+01,1.964894e+03
0.93256,1.418470e+01,2.011913e+03
0.93256,1.591549e+01,2.058932e+03
0.96586,1.591549e-07,0.000000e+00
0.96586,1.785748e-07,0.000000e+00
0.96586,2.003642e-07,0.000000e+00
0.96586,2.248123e-07,0.000000e+00
0.96586,2.522436e-07,0.000000e+00
0.96586,2.830220e-07,0.000000e+00
0.96586,3.175559e-07,0.000000e+00
0.96586,3.563035e-07,0.000000e+00
0.96586,3.997791e-07,0.000000e+00
0.96586,4.485596e-07,0.000000e+00
0.96586,5.032921e-07,0.000000e+00
0.96586,5.647030e-07,0.000000e+00
0.96586,6.336072e-07,0.000000e+00
0.96586,7.109190e-07,0.000000e+00
0.96586,7.976643e-07,0.000000e+00
0.96586,8.949940e-07,0.000000e+00
0.96586,1.004200e-06,0.000000e+00
0.96586,1.126731e-06,0.000000e+00
0.96586,1.264213e-06,0.000000e+00
0.96586,1.418470e-06,0.000000e+00
0.96586,1.591549e-06,0.000000e+00
0.96586,1.785748e-06,0.000000e+00
0.96586,2.003642e-06,0.000000e+00
0.96586,2.248123e-06,0.000000e+00
0.96586,2.522436e-06,0.000000e+00
0.96586,2.830220e-06,0.000000e+00
0.96586,3.175559e-06,0.000000e+00
0.96586,3.563035e-06,0.000000e+00
0.96586,3.997791e-06,9.439478e-03
0.96586,4.485596e-06,3.732319e-02
0.96586,5.032921e-06,8.448060e-02
0.96586,5.647030e-06,1.462868e-01
0.96586,6.336072e-06,2.151071e-01
0.96586,7.109190e-06,2.823952e-01
0.96586,7.976643e-06,3.403979e-01
0.96586,8.949940e-06,3.834368e-01
0.96586,1.004200e-05,4.087621e-01
0.96586,1.126731e-05,4.169864e-01
0.96586,1.264213e-05,4.121293e-01
0.96586,1.418470e-05,4.013128e-01
0.96586,1.591549e-05,3.941631e-01
0.96586,1.785748e-05,4.019803e-01
0.96586,2.003642e-05,4.367497e-01
0.96586,2.248123e-05,5.100660e-01
0.96586,2.522436e-05,6.320498e-01
0.96586,2.830220e-05,8.103294e-01
0.96586,3.175559e-05,1.049160e+00
0.96586,3.563035e-05,1.348743e+00
0.96586,3.997791e-05,1.704798e+00
0.96586,4.485596e-05,2.108429e+00
0.96586,5.032921e-05,2.546313e+00
0.96586,5.647030e-05,3.001215e+00
0.96586,6.336072e-05,3.452817e+00
0.96586,7.109190e-05,3.878846e+00
0.96586,7.976643e-05,4.256439e+00
0.96586,8.949940e-05,4.563691e+00
0.96586,1.004200e-04,4.781305e+00
0.96586,1.126731e-04,4.894260e+00
0.96586,1.264213e-04,4.893396e+00
0.96586,1.418470e-04,4.776831e+00
0.96586,1.591549e-04,4.551106e+00
0.96586,1.785748e-04,4.231987e+00
0.96586,2.003642e-04,3.844857e+00
0.96586,2.248123e-04,3.424640e+00
0.96586,2.522436e-04,3.015249e+00
0.96586,2.830220e-04,2.668545e+00
0.96586,3.175559e-04,2.442852e+00
0.96586,3.563035e-04,2.401064e+00
0.96586,3.997791e-04,2.608430e+00
0.96586,4.485596e-04,3.130125e+00
0.96586,5.032921e-04,4.028686e+00
0.96586,5.647030e-04,5.361472e+00
0.96586,6.336072e-04,7.178230e+00
0.96586,7.109190e-04,9.518908e+00
0.96586,7.976643e-04,1.241181e+01
0.96586,8.949940e-04,1.587215e+01
0.96586,1.004200e-03,1.990115e+01
0.96586,1.126731e-03,2.448561e+01
0.96586,1.264213e-03,2.959807e+01
0.96586,1.418470e-03,3.519749e+01
0.96586,1.591549e-03,4.123041e+01
0.96586,1.785748e-03,4.763267e+01
0.96586,2.003642e-03,5.433137e+01
0.96586,2.248123e-03,6.124724e+01
0.96586,2.522436e-03,6.829722e+01
0.96586,2.830220e-03,7.539709e+01
0.96586,3.175559e-03,8.246419e+01
0.96586,3.563035e-03,8.942009e+01
0.96586,3.997791e-03,9.619305e+01
0.96586,4.485596e-03,1.027203e+02
0.96586,5.032921e-03,1.089501e+02
0.96586,5.647030e-03,1.148434e+02
0.96586,6.336072e-03,1.203750e+02
0.96586,7.109190e-03,1.255347e+02
0.96586,7.976643e-03,1.303278e+02
0.96586,8.949940e-03,1.347751e+02
0.96586,1.004200e-02,1.389130e+02
0.96586,1.126731e-02,1.427923e+02
0.96586,1.264213e-02,1.464783e+02
0.96586,1.418470e-02,1.500487e+02
0.96586,1.591549e-02,1.535927e+02
0.96586,1.785748e-02,1.572093e+02
0.96586,2.003642e-02,1.610056e+02
0.96586,2.248123e-02,1.650948e+02
0.96586,2.522436e-02,1.695943e+02
0.96586,2.830220e-02,1.746242e+02
0.96586,3.175559e-02,1.803047e+02
0.96586,3.563035e-02,1.867547e+02
0.96586,3.997791e-02,1.940899e+02
0.96586,4.485596e-02,2.024213e+02
0.96586,5.032921e-02,2.118534e+02
0.96586,5.647030e-02,2.224831e+02
0.96586,6.336072e-02,2.343982e+02
0.96586,7.109190e-02,2.476771e+02
0.96586,7.976643e-02,2.623869e+02
0.96586,8.949940e-02,2.785840e+02
0.96586,1.004200e-01,2.963129e+02
0.96586,1.126731e-01,3.156060e+02
0.96586,1.264213e-01,3.364841e+02
0.96586,1.418470e-01,3.589561e+02
0.96586,1.591549e-01,3.830195e+02
0.96586,1.785748e-01,4.086609e+02
0.96586,2.003642e-01,4.358565e+02
0.96586,2.248123e-01,4.645730e+02
0.96586,2.522436e-01,4.947682e+02
0.96586,2.830220e-01,5.263922e+02
0.96586,3.175559e-01,5.593884e+02
0.96586,3.563035e-01,5.936943e+02
0.96586,3.997791e-01,6.292426e+02
0.96586,4.485596e-01,6.659625e+02
0.96586,5.032921e-01,7.037807e+02
0.96586,5.647030e-01,7.426223e+02
0.96586,6.336072e-01,7.824118e+02
0.96586,7.109190e-01,8.230739e+02
0.96586,7.976643e-01,8.645347e+02
0.96586,8.949940e-01,9.067222e+02
0.96586,1.004200e+00,9.495669e+02
0.96586,1.126731e+00,9.930022e+02
0.96586,1.264213e+00,1.036965e+03
0.96586,1.418470e+00,1.081397e+03
