Raman_shift_cm-1,bareAPC_mean,bareAPC_sd,polyAPC_mean,polyAPC_sd,"(baseline-corrected, raw intensity units)"
3422.71,524.0,60.9,247.2,22.1
3424.77,525.4,62.5,247.9,22.4
3426.84,526.0,64.2,247.7,22.7
3428.90,526.3,65.6,246.3,23.0
3430.97,527.3,66.6,243.3,23.3
3433.03,530.0,66.9,238.6,23.6
3435.09,535.0,66.4,232.0,24.0
3437.16,542.6,65.4,223.9,24.4
3439.22,552.1,64.0,214.7,24.8
3441.28,562.2,62.4,205.0,25.2
3443.34,571.0,60.9,195.7,25.6
3445.40,577.2,59.5,187.2,25.9
3447.46,579.8,58.1,179.9,26.2
3449.52,578.3,56.7,174.1,26.5
3451.58,572.7,55.2,169.5,26.8
3453.63,563.7,53.7,165.8,27.1
3455.69,552.1,52.4,162.8,27.4
3457.75,538.9,51.3,160.0,27.8
3459.80,524.5,50.3,157.1,28.2
3461.86,508.7,49.3,154.2,28.4
3463.91,491.5,48.4,151.1,28.6
3465.96,472.8,47.4,148.1,28.8
3468.02,453.5,46.2,145.2,28.8
3470.07,435.1,45.1,142.6,28.9
3472.12,418.9,44.3,140.4,29.1
3474.17,405.0,43.8,138.6,29.2
3476.22,392.1,43.7,137.3,29.2
3478.27,377.6,43.5,136.6,28.9
3480.32,358.9,43.0,136.6,28.5
3482.36,335.5,41.7,137.4,27.9
3484.41,309.5,39.9,139.0,27.3
3486.46,285.8,37.9,141.4,26.6
3488.50,269.9,36.3,144.3,26.1
3490.55,266.1,35.2,147.3,25.6
3492.59,275.6,34.6,150.1,25.1
3494.64,296.5,34.4,152.0,24.5
3496.68,323.8,34.4,152.8,23.8
3498.72,351.9,34.4,152.4,23.0
3500.77,375.9,34.1,150.8,22.1
3502.81,392.1,33.5,148.4,21.1
3504.85,399.2,32.5,145.3,20.2
3506.89,397.4,31.4,141.9,19.4
3508.93,387.7,30.3,138.4,18.6
3510.97,372.1,29.4,134.8,17.8
3513.00,352.7,28.5,131.1,17.0
3515.04,331.5,27.7,127.6,16.1
3517.08,310.1,27.1,124.1,15.3
3519.11,290.2,26.5,120.6,14.5
3521.15,272.7,26.0,117.2,13.7
3523.18,258.2,25.6,113.6,12.9
3525.22,246.9,25.3,110.0,12.0
3527.25,238.4,24.9,106.2,11.2
3529.28,232.2,24.6,102.0,10.4
3531.31,227.9,24.1,97.1,9.5
3533.35,225.1,23.7,91.3,8.6
3535.38,223.5,23.2,84.3,7.8
3537.41,222.9,22.8,76.1,7.0
3539.44,222.8,22.4,66.8,6.3
3541.46,223.0,22.0,57.0,5.7
3543.49,223.3,21.6,47.6,5.2
3545.52,223.2,21.4,39.5,4.9
3547.55,222.3,21.3,33.3,4.7
3549.57,219.6,21.3,29.5,4.6
3551.60,213.7,21.5,28.0,4.6
3553.62,203.4,21.5,28.3,4.7
3555.65,188.4,21.1,29.7,4.6
3557.67,169.7,20.2,31.4,4.6
3559.69,150.2,19.1,32.8,4.6
3561.71,133.7,18.2,33.4,4.7
3563.74,123.9,17.5,32.9,4.7
3565.76,122.5,17.3,31.4,4.7
3567.78,129.6,17.5,29.0,4.7
3569.80,143.2,18.0,26.1,4.6
3571.81,160.4,18.7,23.2,4.5
3573.83,177.7,19.2,20.7,4.4
3575.85,192.6,19.5,19.0,4.4
3577.87,203.1,19.6,18.5,4.3
3579.88,208.6,19.3,19.2,4.4
3581.90,209.1,18.7,20.8,4.5
3583.91,205.9,17.9,22.7,4.5
3585.93,201.0,17.1,24.6,4.6
3587.94,196.6,16.4,25.6,4.6
3589.95,194.6,16.1,25.5,4.5
3591.97,196.2,16.1,24.1,4.4
3593.98,201.2,16.5,21.5,4.2
3595.99,208.4,17.0,18.2,4.1
3598.00,216.3,17.5,14.4,4.0
3600.01,223.7,17.7,10.8,4.0
3602.02,229.7,17.8,7.7,4.1
3604.03,234.4,17.6,5.3,4.2
3606.03,238.1,17.6,4.2,3.7
3608.04,240.9,17.7,3.6,3.6
3610.05,242.9,17.9,3.5,3.8
3612.05,244.0,18.3,3.7,4.1
3614.06,243.7,18.7,4.2,4.6
3616.06,241.7,19.1,4.7,5.1
3618.06,237.6,19.6,5.5,5.5
3620.07,231.3,20.0,6.3,5.7
3622.07,222.6,20.3,6.7,6.0
3624.07,211.5,20.4,6.9,6.3
3626.07,198.3,20.3,7.0,6.5
3628.07,183.9,20.0,7.0,6.6
3630.07,169.3,19.7,7.2,6.7
3632.07,156.0,19.4,7.6,6.6
3634.07,145.2,19.3,8.5,6.5
3636.07,137.8,19.3,9.9,6.4
3638.07,134.2,19.5,11.8,6.3
3640.06,134.1,19.7,14.2,6.2
3642.06,137.1,20.0,17.1,6.2
3644.05,142.5,20.2,20.2,6.2
3646.05,149.6,20.4,23.4,6.1
3648.04,157.6,20.6,26.8,6.1
3650.04,165.7,20.9,30.1,6.1
3652.03,172.9,21.3,33.6,6.0
3654.02,178.1,21.8,37.1,5.9
3656.01,180.0,22.4,40.7,5.8
3658.00,177.1,23.1,44.1,5.6
3659.99,168.5,23.6,47.3,5.5
3661.98,153.5,24.0,50.1,5.5
3663.97,132.8,24.0,52.3,5.5
3665.96,108.4,24.0,53.9,5.5
3667.95,83.0,24.0,54.9,5.6
3669.93,59.5,24.2,55.3,5.8
3671.92,40.3,24.8,55.3,5.9
3673.90,29.6,21.8,54.9,6.1
3675.89,24.8,18.1,54.1,6.3
3677.87,22.7,16.4,53.1,6.6
3679.86,22.5,16.1,51.9,6.8
3681.84,23.6,16.8,50.5,7.1
3683.82,26.1,18.5,49.0,7.3
3685.80,30.5,21.6,47.2,7.6
3687.78,41.8,19.5,45.1,7.8
3689.76,57.0,16.9,42.8,8.1
3691.74,74.4,14.8,40.0,8.3
3693.72,91.7,13.0,36.8,8.6
3695.70,106.0,11.4,33.0,8.9
3697.68,114.3,9.6,28.8,9.1
3699.66,114.0,7.4,24.2,9.4
3701.63,104.3,4.7,19.7,9.8
3703.61,86.1,2.8,15.3,10.1
3705.58,62.0,5.2,11.6,10.4
3707.56,36.0,9.2,8.8,10.8
3709.53,11.9,13.1,7.7,10.8
3711.50,5.6,7.9,7.8,11.1
3713.48,3.3,4.7,8.6,11.8
3715.45,3.7,5.2,11.1,12.1
3717.42,6.4,9.1,14.9,12.2
3719.39,11.2,15.9,19.3,12.1
3721.36,17.3,24.5,24.1,11.9
3723.33,26.1,31.9,28.7,11.7
3725.30,40.5,34.4,32.9,11.5
3727.27,50.7,37.4,36.3,11.3
3729.23,55.8,41.1,38.8,11.2
3731.20,56.4,45.4,40.4,11.1
3733.17,54.9,50.1,41.3,10.9
3735.13,54.2,54.8,41.5,10.7
3737.10,56.4,58.5,41.2,10.5
3739.06,61.9,60.6,40.4,10.3
3741.03,69.7,61.0,39.2,10.1
3742.99,77.5,60.3,37.8,9.8
3744.95,82.8,59.0,36.2,9.7
3746.91,84.0,57.7,34.8,9.5
3748.87,81.1,56.9,33.9,9.3
3750.83,75.4,56.8,33.8,9.2
3752.79,68.4,56.7,34.8,9.0
3754.75,62.2,56.4,36.8,8.7
3756.71,58.5,55.9,39.8,8.5
3758.67,58.3,55.1,43.4,8.2
3760.63,62.1,53.8,47.1,8.0
3762.58,69.4,52.3,50.4,7.7
3764.54,78.9,50.5,53.0,7.4
3766.49,88.8,48.6,54.6,7.2
3768.45,96.9,46.9,55.1,7.0
3770.40,101.5,45.8,54.6,6.8
3772.35,102.3,45.0,53.4,6.6
3774.31,99.9,44.6,51.5,6.3
3776.26,95.4,44.2,49.1,6.0
3778.21,90.4,43.5,46.3,5.6
3780.16,86.0,42.7,42.9,5.2
3782.11,82.7,41.5,38.9,4.8
3784.06,80.2,40.2,34.1,4.4
3786.01,78.2,39.1,28.6,4.0
3787.96,76.6,38.2,22.5,3.7
3789.91,75.2,37.3,16.1,3.3
3791.85,74.4,36.5,9.9,3.0
3793.80,74.5,35.7,4.2,2.6
3795.74,75.5,34.7,0.9,1.3
3797.69,77.2,33.4,0.0,0.0
3799.63,78.8,32.1,0.0,0.0
3801.58,79.0,30.8,0.0,0.0
3803.52,77.0,29.8,0.0,0.0
3805.46,72.5,29.1,0.0,0.0
3807.41,66.0,28.7,0.0,0.0
3809.35,58.7,28.3,0.0,0.0
3811.29,52.0,27.8,0.0,0.0
3813.23,46.8,26.9,0.0,0.0
3815.17,43.2,25.8,0.0,0.0
3817.11,40.5,24.5,0.6,0.9
3819.04,38.0,23.4,3.2,1.9
3820.98,34.9,22.6,9.0,2.1
3822.92,31.5,22.0,16.6,2.4
3824.85,28.0,21.5,25.6,2.8
3826.79,25.1,20.9,35.1,3.2
3828.72,23.2,20.2,44.4,3.7
3830.66,22.3,19.4,52.6,4.3
3832.59,22.1,18.7,59.0,4.9
3834.53,22.5,18.2,63.6,5.5
3836.46,24.0,17.9,66.2,6.1
3838.39,26.9,17.5,67.0,6.8
3840.32,31.9,16.9,66.3,7.5
3842.25,38.4,16.0,64.4,8.2
3844.18,45.4,14.8,61.5,9.0
3846.11,51.2,13.5,58.1,9.8
3848.04,53.7,12.6,54.4,10.6
3849.97,52.0,12.0,50.8,11.4
3851.89,46.2,12.0,47.7,12.2
3853.82,38.0,12.4,45.4,13.1
3855.75,29.8,12.9,43.8,14.0
3857.67,24.5,13.1,42.8,15.0
3859.60,24.1,12.9,42.3,16.0
3861.52,29.1,12.1,42.1,16.9
3863.44,38.8,10.8,42.0,17.5
3865.37,50.9,9.4,41.7,17.8
3867.29,62.6,8.2,41.1,17.9
3869.21,71.4,7.3,39.8,17.8
3871.13,75.5,6.7,37.9,17.6
3873.05,74.1,6.5,35.3,17.5
3874.97,68.1,6.7,31.9,17.5
3876.89,59.7,7.3,28.1,17.5
3878.81,51.9,8.0,24.1,17.5
3880.73,48.1,8.6,20.2,17.5
3882.64,50.4,8.4,17.1,17.0
3884.56,59.3,7.4,15.1,16.4
3886.48,73.1,5.9,13.6,16.1
3888.39,88.8,4.6,12.7,16.1
3890.31,102.8,3.8,12.2,16.4
3892.22,112.6,3.5,12.0,16.8
3894.14,117.6,3.4,12.0,17.0
3896.05,118.8,3.6,11.9,16.8
3897.96,118.3,4.0,11.5,16.2
3899.87,118.2,4.1,10.6,15.0
3901.78,119.5,3.5,9.5,13.4
3903.69,121.7,2.6,8.2,11.5
3905.60,123.5,1.9,6.8,9.7
3907.51,123.1,1.8,5.7,8.1
3909.42,118.8,2.2,5.0,7.1
3911.33,110.1,2.6,5.6,6.3
3913.23,96.8,2.7,7.5,6.2
3915.14,79.8,2.8,12.0,5.3
3917.05,60.4,2.8,17.7,4.7
3918.95,40.1,2.9,24.2,4.5
3920.86,20.5,2.9,30.7,4.7
3922.76,3.4,2.7,36.6,5.3
3924.66,0.0,0.0,41.0,6.1
3926.57,0.0,0.0,43.5,7.1
3928.47,0.0,0.0,43.7,8.3
3930.37,0.0,0.0,41.8,9.6
3932.27,0.6,0.9,38.3,11.0
3934.17,12.5,6.0,34.1,12.4
3936.07,29.2,7.3,30.1,13.8
3937.97,44.5,8.5,27.0,15.1
3939.87,56.0,9.3,25.2,16.4
3941.77,62.4,9.5,24.8,17.6
3943.66,63.4,9.3,25.4,18.8
3945.56,59.9,8.8,26.6,20.0
3947.46,53.6,8.2,27.7,21.2
3949.35,46.7,7.5,28.3,22.5
3951.25,41.7,6.9,28.5,23.6
3953.14,40.6,6.7,28.9,24.1
3955.04,44.7,6.9,29.5,24.7
3956.93,54.0,7.7,30.8,25.8
3958.82,67.1,9.0,33.2,27.6
3960.71,81.3,10.5,37.2,30.3
3962.60,93.5,11.7,43.5,33.0
3964.49,101.4,12.2,53.0,34.4
3966.38,104.1,12.0,63.9,35.7
3968.27,102.7,11.3,75.4,37.2
3970.16,99.1,10.6,86.9,38.7
3972.05,95.8,10.2,97.7,40.2
3973.94,94.4,10.4,107.6,41.8
3975.82,95.3,11.1,116.5,43.3
3977.71,97.8,12.1,124.3,44.9
3979.60,100.2,13.2,131.1,46.3
3981.48,101.0,14.2,136.8,47.8
3983.36,99.0,14.6,141.3,49.2
3985.25,94.2,14.3,144.4,50.5
3987.13,88.1,13.3,146.2,51.9
3989.01,83.7,12.0,146.4,53.3
3990.89,84.8,10.7,145.3,54.6
3992.78,93.3,9.9,143.1,55.9
3994.66,111.3,9.9,140.1,57.3
3996.54,141.3,10.9,136.5,58.6
3998.42,185.4,13.7,132.5,59.8
